id,data_lancamento,conta,tipo,valor,regiao,documento,centro_custo
1013,2023-02-28,Depreciação,Débito,47098.51,Norte,DOC-001013,Marketing
1014,2025-09-08,Despesas Administrativas,Crédito,31723.38,Sul,DOC-001014,TI
1015,2023-04-27,Custo de Mercadorias,Débito,39096.09,Norte,DOC-001015,RH
1016,2025-07-13,Depreciação,Débito,53627.74,Norte,DOC-001016,RH
1017,2024-02-21,Custo de Mercadorias,Débito,76479.87,Centro-Oeste,DOC-001017,Vendas
1018,2025-02-21,Impostos,Débito,24504.18,Sudeste,DOC-001018,TI
1019,2022-11-14,Despesas Administrativas,Débito,96075.23,Centro-Oeste,DOC-001019,Contabilidade
1020,2022-05-06,Receita de Serviços,Débito,23338.6,Norte,DOC-001020,TI
1021,2025-08-12,Despesas com Pessoal,Crédito,14236.54,Norte,DOC-001021,RH
1022,2024-10-03,Custo de Mercadorias,Crédito,9512.03,Sul,DOC-001022,Vendas
1023,2025-05-28,Custo de Mercadorias,Crédito,5357.21,Nordeste,DOC-001023,Contabilidade
1024,2024-09-03,Despesas com Pessoal,Débito,62936.74,Centro-Oeste,DOC-001024,Marketing
1025,2023-03-10,Depreciação,Débito,86978.99,Sul,DOC-001025,Logística
1026,2022-05-14,Receita de Serviços,Crédito,999.53,Centro-Oeste,DOC-001026,Financeiro
1027,2023-09-23,Despesas Administrativas,Débito,49860.99,Sudeste,DOC-001027,Financeiro
1028,2022-08-26,Despesas com Pessoal,Débito,37037.35,Nordeste,DOC-001028,Logística
1029,2022-05-31,Impostos,Débito,5711.15,Sul,DOC-001029,TI
1030,2023-08-12,Depreciação,Débito,81497.41,Sul,DOC-001030,TI
1031,2022-06-23,Depreciação,Débito,56924.88,Sudeste,DOC-001031,Vendas
1032,2024-06-29,Despesas com Pessoal,Débito,89036.75,Sudeste,DOC-001032,Contabilidade
1033,2022-03-04,Outras Receitas,Débito,38059.4,Sul,DOC-001033,Contabilidade
1034,2022-12-20,Despesas com Pessoal,Débito,99323.29,Nordeste,DOC-001034,TI
1035,2023-05-01,Despesas Administrativas,Crédito,45728.72,Nordeste,DOC-001035,TI
1036,2024-04-17,Juros Passivos,Crédito,94249.23,Sudeste,DOC-001036,Vendas
1037,2022-03-07,Marketing,Débito,11360.41,Sudeste,DOC-001037,Logística
1038,2022-04-29,Juros Passivos,Débito,55909.52,Sudeste,DOC-001038,Vendas
1039,2024-05-20,Despesas Administrativas,Crédito,65142.57,Nordeste,DOC-001039,Logística
1040,2024-03-28,Impostos,Crédito,80455.12,Sul,DOC-001040,Financeiro
1041,2024-12-18,Depreciação,Débito,45719.23,Centro-Oeste,DOC-001041,TI
1042,2024-12-15,Impostos,Crédito,67207.9,Sul,DOC-001042,Vendas
1043,2022-10-26,Juros Passivos,Crédito,69633.55,Nordeste,DOC-001043,Vendas
1044,2023-03-12,Outras Receitas,Crédito,18944.94,Centro-Oeste,DOC-001044,Logística
1045,2024-06-18,Depreciação,Débito,81948.56,Norte,DOC-001045,Contabilidade
1046,2022-01-31,Outras Receitas,Crédito,9959.71,Norte,DOC-001046,Vendas
1047,2022-03-28,Impostos,Débito,48733.32,Norte,DOC-001047,Vendas
1048,2024-02-03,Marketing,Débito,84690.23,Centro-Oeste,DOC-001048,TI
1049,2025-07-31,Receita de Vendas,Débito,76026.8,Sul,DOC-001049,Financeiro
1050,2024-10-09,Receita de Vendas,Crédito,13370.98,Sul,DOC-001050,Vendas
1051,2023-03-28,Receita de Vendas,Crédito,70477.86,Norte,DOC-001051,Marketing
1052,2022-06-03,Custo de Mercadorias,Crédito,21314.9,Sudeste,DOC-001052,Marketing
1053,2023-04-05,Despesas com Pessoal,Débito,99478.08,Norte,DOC-001053,Logística
1054,2024-02-14,Receita de Serviços,Crédito,70396.15,Nordeste,DOC-001054,TI
1055,2025-11-22,Receita de Serviços,Crédito,52626.51,Centro-Oeste,DOC-001055,Contabilidade
1056,2025-02-26,Receita de Serviços,Crédito,26050.51,Sudeste,DOC-001056,RH
1057,2024-01-12,Despesas Administrativas,Débito,45379.12,Centro-Oeste,DOC-001057,Vendas
1058,2025-01-23,Custo de Mercadorias,Crédito,18586.15,Centro-Oeste,DOC-001058,RH
1059,2023-01-11,Marketing,Débito,99784.28,Nordeste,DOC-001059,Logística
1060,2024-06-09,Custo de Mercadorias,Crédito,60577.29,Sudeste,DOC-001060,Financeiro
1061,2024-11-27,Receita de Vendas,Crédito,10416.87,Sudeste,DOC-001061,TI
1062,2022-03-13,Despesas Administrativas,Débito,33125.6,Centro-Oeste,DOC-001062,TI
1063,2022-04-09,Despesas com Pessoal,Débito,27873.0,Sudeste,DOC-001063,TI
1064,2023-03-30,Receita de Vendas,Crédito,20711.87,Centro-Oeste,DOC-001064,Marketing
1065,2025-11-14,Impostos,Débito,59879.45,Norte,DOC-001065,Vendas
1066,2024-09-09,Depreciação,Crédito,43959.99,Nordeste,DOC-001066,TI
1067,2022-08-03,Marketing,Débito,94425.77,Centro-Oeste,DOC-001067,Vendas
1068,2024-10-21,Marketing,Débito,57371.48,Centro-Oeste,DOC-001068,Logística
1069,2024-06-29,Custo de Mercadorias,Crédito,28291.28,Norte,DOC-001069,RH
1070,2024-07-01,Receita de Serviços,Débito,91383.06,Sul,DOC-001070,Financeiro
1071,2022-05-17,Despesas com Pessoal,Crédito,56208.34,Sudeste,DOC-001071,Contabilidade
1072,2025-12-15,Custo de Mercadorias,Crédito,5611.62,Norte,DOC-001072,Marketing
1073,2022-09-13,Receita de Serviços,Débito,91853.84,Nordeste,DOC-001073,Vendas
1074,2024-06-01,Despesas com Pessoal,Crédito,13653.66,Centro-Oeste,DOC-001074,Contabilidade
1075,2025-07-02,Juros Passivos,Crédito,26748.38,Sul,DOC-001075,Vendas
1076,2022-01-31,Receita de Serviços,Débito,20691.61,Nordeste,DOC-001076,Contabilidade
1077,2025-05-11,Marketing,Débito,33283.6,Centro-Oeste,DOC-001077,RH
1078,2022-09-27,Receita de Serviços,Crédito,81720.44,Sul,DOC-001078,Contabilidade
1079,2023-05-28,Impostos,Débito,33191.04,Sudeste,DOC-001079,Contabilidade
1080,2025-08-27,Receita de Vendas,Crédito,76224.36,Centro-Oeste,DOC-001080,Contabilidade
1081,2022-03-10,Impostos,Crédito,7820.17,Centro-Oeste,DOC-001081,Vendas
1082,2025-03-09,Depreciação,Crédito,520.83,Nordeste,DOC-001082,Logística
1083,2024-10-24,Outras Receitas,Crédito,58708.61,Nordeste,DOC-001083,Vendas
1084,2022-09-23,Custo de Mercadorias,Crédito,221.21,Centro-Oeste,DOC-001084,RH
1085,2022-07-19,Outras Receitas,Crédito,79925.2,Sudeste,DOC-001085,Vendas
1086,2025-07-17,Outras Receitas,Crédito,82403.63,Centro-Oeste,DOC-001086,Marketing
1087,2024-02-08,Impostos,Crédito,28904.26,Norte,DOC-001087,Logística
1088,2023-06-13,Outras Receitas,Crédito,46937.33,Sul,DOC-001088,Financeiro
1089,2024-08-23,Despesas com Pessoal,Débito,41318.08,Nordeste,DOC-001089,Marketing
1090,2024-12-12,Outras Receitas,Crédito,23118.55,Sudeste,DOC-001090,TI
1091,2022-05-29,Custo de Mercadorias,Crédito,59648.58,Sudeste,DOC-001091,Marketing
1092,2022-06-22,Juros Passivos,Crédito,65552.02,Nordeste,DOC-001092,Financeiro
1093,2025-08-25,Depreciação,Crédito,80042.07,Sul,DOC-001093,Marketing
1094,2024-06-05,Marketing,Crédito,57284.85,Nordeste,DOC-001094,Logística
1095,2024-12-17,Receita de Serviços,Crédito,8918.49,Nordeste,DOC-001095,TI
1096,2022-11-02,Juros Passivos,Crédito,42361.53,Sudeste,DOC-001096,Marketing
1097,2022-03-13,Receita de Vendas,Crédito,8896.85,Sul,DOC-001097,Marketing
1098,2024-12-14,Despesas Administrativas,Crédito,13779.85,Norte,DOC-001098,Logística
1099,2022-08-07,Receita de Serviços,Débito,79397.74,Sul,DOC-001099,RH
1100,2024-10-08,Outras Receitas,Crédito,52453.31,Nordeste,DOC-001100,Vendas
1101,2024-12-01,Juros Passivos,Crédito,45659.39,Sudeste,DOC-001101,Logística
1102,2024-09-03,Outras Receitas,Crédito,16607.9,Centro-Oeste,DOC-001102,Logística
1103,2023-03-01,Receita de Vendas,Crédito,53767.88,Nordeste,DOC-001103,Marketing
1104,2024-07-21,Despesas com Pessoal,Débito,6499.96,Sul,DOC-001104,Logística
1105,2025-04-05,Despesas Administrativas,Crédito,4795.33,Nordeste,DOC-001105,Financeiro
1106,2023-02-23,Despesas Administrativas,Débito,42354.4,Sul,DOC-001106,Contabilidade
1107,2025-07-28,Impostos,Débito,12333.52,Norte,DOC-001107,Logística
1108,2024-12-21,Marketing,Débito,45676.96,Centro-Oeste,DOC-001108,Financeiro
1109,2022-01-13,Impostos,Crédito,5386.11,Sudeste,DOC-001109,Financeiro
1110,2025-05-14,Custo de Mercadorias,Débito,3410.43,Centro-Oeste,DOC-001110,RH
1111,2022-02-04,Outras Receitas,Débito,71225.04,Centro-Oeste,DOC-001111,Marketing
1112,2022-08-21,Receita de Serviços,Débito,68669.53,Sul,DOC-001112,Logística
1113,2022-09-17,Impostos,Débito,65586.16,Sul,DOC-001113,Marketing
1114,2023-06-04,Custo de Mercadorias,Crédito,97064.14,Nordeste,DOC-001114,Logística
1115,2024-10-27,Despesas Administrativas,Crédito,91330.34,Sudeste,DOC-001115,Logística
1116,2024-02-11,Outras Receitas,Crédito,46191.6,Centro-Oeste,DOC-001116,Vendas
1117,2022-02-03,Impostos,Débito,96665.27,Centro-Oeste,DOC-001117,Logística
1118,2022-09-18,Juros Passivos,Crédito,86910.91,Norte,DOC-001118,Contabilidade
1119,2024-01-18,Outras Receitas,Crédito,98994.98,Sudeste,DOC-001119,Marketing
1120,2024-02-28,Receita de Vendas,Débito,12006.76,Centro-Oeste,DOC-001120,Logística
1121,2023-11-01,Custo de Mercadorias,Crédito,33710.15,Norte,DOC-001121,Logística
1122,2022-01-03,Receita de Vendas,Débito,4588.89,Sudeste,DOC-001122,Logística
1123,2025-03-14,Despesas com Pessoal,Débito,33348.53,Sudeste,DOC-001123,Financeiro
1124,2024-06-07,Custo de Mercadorias,Crédito,49543.67,Sul,DOC-001124,Contabilidade
1125,2022-12-14,Depreciação,Crédito,41355.91,Sudeste,DOC-001125,Contabilidade
1126,2024-12-06,Despesas Administrativas,Crédito,39358.86,Centro-Oeste,DOC-001126,Marketing
1127,2025-07-23,Marketing,Crédito,82275.85,Sul,DOC-001127,Vendas
1128,2025-08-11,Marketing,Débito,33987.05,Norte,DOC-001128,Vendas
1129,2025-04-05,Custo de Mercadorias,Crédito,35524.74,Sul,DOC-001129,Contabilidade
1130,2022-02-07,Despesas Administrativas,Crédito,62520.18,Norte,DOC-001130,TI
1131,2023-07-06,Despesas com Pessoal,Débito,48503.06,Norte,DOC-001131,Logística
1132,2024-05-05,Juros Passivos,Débito,4162.88,Sul,DOC-001132,Financeiro
1133,2023-07-30,Juros Passivos,Débito,80864.09,Sul,DOC-001133,Marketing
1134,2025-03-06,Despesas Administrativas,Débito,39840.09,Sul,DOC-001134,TI
1135,2025-03-24,Despesas com Pessoal,Débito,31021.82,Centro-Oeste,DOC-001135,Marketing
1136,2022-05-09,Receita de Vendas,Débito,4616.03,Centro-Oeste,DOC-001136,Logística
1137,2025-09-02,Despesas Administrativas,Débito,22310.31,Centro-Oeste,DOC-001137,TI
1138,2025-04-07,Impostos,Débito,31553.04,Norte,DOC-001138,Logística
1139,2022-09-11,Despesas Administrativas,Crédito,67218.0,Centro-Oeste,DOC-001139,Financeiro
1140,2025-07-30,Impostos,Débito,25920.73,Nordeste,DOC-001140,Vendas
1141,2024-12-15,Impostos,Crédito,61999.29,Sudeste,DOC-001141,Financeiro
1142,2022-09-20,Juros Passivos,Crédito,32944.56,Centro-Oeste,DOC-001142,Contabilidade
1143,2022-09-13,Despesas Administrativas,Débito,91520.15,Centro-Oeste,DOC-001143,Vendas
1144,2025-09-05,Marketing,Débito,19220.21,Norte,DOC-001144,TI
1145,2025-08-01,Receita de Serviços,Débito,92950.27,Norte,DOC-001145,Financeiro
1146,2022-11-20,Impostos,Débito,21421.25,Sul,DOC-001146,TI
1147,2023-05-08,Depreciação,Débito,59990.35,Centro-Oeste,DOC-001147,RH
1148,2022-08-06,Custo de Mercadorias,Crédito,76369.26,Sudeste,DOC-001148,RH
1149,2024-03-19,Juros Passivos,Débito,8223.37,Centro-Oeste,DOC-001149,Marketing
1150,2023-10-01,Receita de Vendas,Crédito,41744.19,Norte,DOC-001150,Marketing
1151,2022-01-18,Receita de Serviços,Crédito,8564.02,Sul,DOC-001151,Financeiro
1152,2023-08-10,Impostos,Débito,98515.0,Sudeste,DOC-001152,RH
1153,2024-07-29,Depreciação,Débito,74441.76,Centro-Oeste,DOC-001153,Vendas
1154,2023-04-24,Outras Receitas,Débito,66310.17,Sul,DOC-001154,TI
1155,2025-02-08,Depreciação,Débito,65364.3,Sudeste,DOC-001155,Financeiro
1156,2023-03-09,Despesas Administrativas,Crédito,73739.61,Sul,DOC-001156,RH
1157,2023-06-23,Despesas Administrativas,Crédito,89596.14,Sul,DOC-001157,Logística
1158,2023-12-26,Depreciação,Débito,53502.33,Sudeste,DOC-001158,Contabilidade
1159,2025-10-30,Depreciação,Crédito,61954.13,Sul,DOC-001159,Vendas
1160,2025-05-16,Outras Receitas,Crédito,88413.58,Sul,DOC-001160,Financeiro
1161,2024-10-21,Custo de Mercadorias,Débito,55514.22,Centro-Oeste,DOC-001161,Vendas
1162,2022-09-03,Receita de Vendas,Débito,59673.7,Sul,DOC-001162,RH
1163,2024-01-25,Despesas com Pessoal,Crédito,3953.74,Sudeste,DOC-001163,Contabilidade
1164,2025-09-06,Despesas Administrativas,Crédito,15255.35,Centro-Oeste,DOC-001164,RH
1165,2023-05-30,Custo de Mercadorias,Débito,65249.8,Nordeste,DOC-001165,Vendas
1166,2022-12-17,Outras Receitas,Débito,53434.72,Centro-Oeste,DOC-001166,Contabilidade
1167,2025-02-16,Despesas com Pessoal,Débito,51223.03,Sul,DOC-001167,Contabilidade
1168,2022-04-02,Despesas Administrativas,Débito,24642.6,Centro-Oeste,DOC-001168,Contabilidade
1169,2022-11-11,Despesas Administrativas,Crédito,41891.92,Nordeste,DOC-001169,Contabilidade
1170,2022-03-05,Marketing,Débito,59498.3,Norte,DOC-001170,Logística
1171,2022-10-16,Juros Passivos,Crédito,21138.55,Sudeste,DOC-001171,Vendas
1172,2022-09-03,Despesas Administrativas,Débito,95332.42,Sudeste,DOC-001172,Marketing
1173,2023-11-02,Depreciação,Crédito,91975.7,Sul,DOC-001173,Contabilidade
1174,2022-03-04,Receita de Vendas,Crédito,44856.27,Norte,DOC-001174,Contabilidade
1175,2025-07-29,Juros Passivos,Débito,37273.76,Sudeste,DOC-001175,RH
1176,2022-01-30,Despesas com Pessoal,Débito,63692.24,Sul,DOC-001176,Vendas
1177,2022-05-10,Despesas com Pessoal,Crédito,22607.34,Nordeste,DOC-001177,Marketing
1178,2022-11-04,Juros Passivos,Débito,22429.56,Sudeste,DOC-001178,Financeiro
1179,2023-07-09,Impostos,Débito,74652.07,Sudeste,DOC-001179,Vendas
1180,2025-11-08,Outras Receitas,Crédito,23711.27,Nordeste,DOC-001180,RH
1181,2024-01-30,Despesas com Pessoal,Débito,44116.92,Nordeste,DOC-001181,Financeiro
1182,2022-02-06,Custo de Mercadorias,Crédito,60930.76,Centro-Oeste,DOC-001182,RH
1183,2023-10-11,Receita de Vendas,Débito,8146.62,Nordeste,DOC-001183,Marketing
1184,2024-10-07,Impostos,Débito,34032.14,Sul,DOC-001184,RH
1185,2023-12-04,Depreciação,Débito,16612.93,Centro-Oeste,DOC-001185,Marketing
1186,2023-11-26,Despesas com Pessoal,Débito,4074.31,Centro-Oeste,DOC-001186,RH
1187,2025-01-13,Receita de Serviços,Débito,39367.29,Sudeste,DOC-001187,RH
1188,2023-10-07,Marketing,Crédito,1741.59,Norte,DOC-001188,Financeiro
1189,2024-12-01,Custo de Mercadorias,Débito,20246.16,Centro-Oeste,DOC-001189,TI
1190,2024-01-20,Receita de Vendas,Crédito,20385.59,Nordeste,DOC-001190,Contabilidade
1191,2025-08-18,Impostos,Crédito,66873.76,Centro-Oeste,DOC-001191,Vendas
1192,2024-03-30,Depreciação,Crédito,86526.25,Sudeste,DOC-001192,RH
1193,2022-02-09,Outras Receitas,Crédito,42707.44,Sul,DOC-001193,RH
1194,2023-12-11,Receita de Vendas,Débito,56247.13,Sudeste,DOC-001194,Logística
1195,2025-10-16,Juros Passivos,Débito,52682.5,Sudeste,DOC-001195,Financeiro
1196,2022-09-04,Custo de Mercadorias,Crédito,14985.76,Sul,DOC-001196,Marketing
1197,2025-08-07,Receita de Vendas,Crédito,50615.05,Norte,DOC-001197,Vendas
1198,2024-03-25,Receita de Serviços,Débito,52559.67,Nordeste,DOC-001198,Logística
1199,2025-10-20,Despesas com Pessoal,Débito,42148.57,Norte,DOC-001199,Vendas
1200,2024-10-08,Depreciação,Débito,6546.36,Sul,DOC-001200,TI
1201,2025-04-29,Marketing,Débito,33228.79,Norte,DOC-001201,Vendas
1202,2024-01-07,Juros Passivos,Crédito,44609.34,Sul,DOC-001202,Contabilidade
1203,2024-01-28,Despesas Administrativas,Débito,25511.74,Sul,DOC-001203,Contabilidade
1204,2025-11-09,Receita de Serviços,Débito,378.29,Norte,DOC-001204,Vendas
1205,2022-09-28,Outras Receitas,Crédito,89856.44,Nordeste,DOC-001205,RH
1206,2023-01-06,Impostos,Débito,94216.19,Sudeste,DOC-001206,Marketing
1207,2024-12-13,Impostos,Crédito,19237.58,Sudeste,DOC-001207,Marketing
1208,2025-04-07,Despesas com Pessoal,Crédito,79062.29,Sudeste,DOC-001208,Vendas
1209,2022-06-27,Receita de Vendas,Crédito,4177.61,Sudeste,DOC-001209,TI
1210,2025-11-26,Juros Passivos,Crédito,95864.63,Nordeste,DOC-001210,RH
1211,2023-06-05,Despesas Administrativas,Crédito,38268.36,Sul,DOC-001211,TI
1212,2024-12-15,Impostos,Crédito,9508.58,Nordeste,DOC-001212,Financeiro
1213,2023-01-09,Outras Receitas,Débito,178.37,Sudeste,DOC-001213,Vendas
1214,2024-08-29,Custo de Mercadorias,Débito,62036.82,Norte,DOC-001214,RH
1215,2025-05-14,Marketing,Débito,14723.43,Sudeste,DOC-001215,Financeiro
1216,2024-10-14,Despesas com Pessoal,Crédito,25678.66,Sul,DOC-001216,Financeiro
1217,2023-05-03,Receita de Serviços,Débito,26416.43,Nordeste,DOC-001217,Marketing
1218,2022-07-28,Juros Passivos,Crédito,2522.27,Sudeste,DOC-001218,Vendas
1219,2023-05-05,Outras Receitas,Débito,22054.09,Nordeste,DOC-001219,Financeiro
1220,2024-08-15,Impostos,Crédito,78409.2,Sudeste,DOC-001220,RH
1221,2022-08-06,Despesas Administrativas,Débito,91091.77,Norte,DOC-001221,Vendas
1222,2023-10-30,Custo de Mercadorias,Débito,40486.45,Sudeste,DOC-001222,RH
1223,2022-11-08,Receita de Serviços,Débito,55884.64,Nordeste,DOC-001223,Vendas
1224,2022-12-06,Outras Receitas,Débito,59076.35,Sul,DOC-001224,Logística
1225,2022-04-04,Depreciação,Crédito,80372.23,Sul,DOC-001225,RH
1226,2022-07-29,Juros Passivos,Crédito,11861.89,Centro-Oeste,DOC-001226,TI
1227,2023-03-16,Custo de Mercadorias,Crédito,22288.79,Centro-Oeste,DOC-001227,Financeiro
1228,2025-07-23,Receita de Vendas,Crédito,48179.03,Norte,DOC-001228,Contabilidade
1229,2023-05-18,Despesas com Pessoal,Débito,53912.25,Norte,DOC-001229,Financeiro
1230,2025-09-27,Depreciação,Crédito,78438.1,Sudeste,DOC-001230,Logística
1231,2024-09-30,Custo de Mercadorias,Débito,16581.31,Sudeste,DOC-001231,Contabilidade
1232,2024-05-08,Receita de Vendas,Débito,25443.99,Nordeste,DOC-001232,Vendas
1233,2022-05-15,Despesas com Pessoal,Crédito,60525.81,Sul,DOC-001233,TI
1234,2022-10-24,Depreciação,Crédito,12494.05,Nordeste,DOC-001234,TI
1235,2022-01-26,Impostos,Crédito,84906.14,Sul,DOC-001235,Vendas
1236,2024-08-07,Despesas com Pessoal,Crédito,90209.61,Sudeste,DOC-001236,Vendas
1237,2023-04-06,Receita de Serviços,Débito,92733.01,Sul,DOC-001237,TI
1238,2022-08-15,Depreciação,Débito,62677.39,Norte,DOC-001238,Logística
1239,2023-10-12,Impostos,Débito,90969.14,Sul,DOC-001239,Financeiro
1240,2024-05-29,Custo de Mercadorias,Crédito,23227.83,Nordeste,DOC-001240,Logística
1241,2023-05-27,Receita de Vendas,Crédito,10428.39,Centro-Oeste,DOC-001241,Vendas
1242,2023-07-07,Marketing,Débito,16752.2,Norte,DOC-001242,Logística
1243,2023-05-26,Receita de Vendas,Débito,71427.56,Nordeste,DOC-001243,Financeiro
1244,2025-03-03,Outras Receitas,Crédito,60990.49,Centro-Oeste,DOC-001244,TI
1245,2023-04-03,Custo de Mercadorias,Crédito,79658.42,Centro-Oeste,DOC-001245,Financeiro
1246,2022-05-22,Marketing,Débito,3923.92,Sudeste,DOC-001246,Vendas
1247,2022-06-01,Despesas com Pessoal,Crédito,62157.14,Sudeste,DOC-001247,RH
1248,2022-10-01,Custo de Mercadorias,Débito,54543.82,Sul,DOC-001248,Marketing
1249,2024-10-02,Depreciação,Débito,26336.33,Nordeste,DOC-001249,Vendas
1250,2022-02-25,Receita de Serviços,Débito,65301.73,Nordeste,DOC-001250,TI
1251,2025-08-26,Outras Receitas,Débito,32641.29,Centro-Oeste,DOC-001251,Logística
1252,2023-04-15,Depreciação,Débito,99130.89,Sudeste,DOC-001252,Vendas
1253,2024-03-21,Juros Passivos,Débito,98307.35,Sudeste,DOC-001253,TI
1254,2024-09-21,Impostos,Débito,46973.11,Centro-Oeste,DOC-001254,TI
1255,2022-01-01,Impostos,Crédito,69394.18,Sul,DOC-001255,Vendas
1256,2022-07-23,Custo de Mercadorias,Crédito,47228.85,Sudeste,DOC-001256,Financeiro
1257,2025-02-09,Marketing,Débito,32184.26,Centro-Oeste,DOC-001257,Financeiro
1258,2024-07-01,Receita de Serviços,Débito,95371.22,Sul,DOC-001258,Logística
1259,2024-01-06,Custo de Mercadorias,Crédito,37760.82,Centro-Oeste,DOC-001259,TI
1260,2022-01-06,Juros Passivos,Crédito,37137.12,Sul,DOC-001260,Logística
1261,2024-09-21,Marketing,Débito,36142.73,Centro-Oeste,DOC-001261,TI
1262,2024-03-08,Marketing,Crédito,10160.13,Sudeste,DOC-001262,Logística
1263,2022-03-28,Despesas Administrativas,Crédito,1579.2,Sudeste,DOC-001263,Financeiro
1264,2025-12-13,Despesas com Pessoal,Crédito,61051.99,Sudeste,DOC-001264,Contabilidade
1265,2022-12-13,Marketing,Crédito,30923.27,Sul,DOC-001265,Vendas
1266,2022-02-09,Receita de Serviços,Crédito,93155.91,Sul,DOC-001266,Vendas
1267,2024-12-07,Receita de Serviços,Débito,30724.38,Sul,DOC-001267,Logística
1268,2025-04-03,Depreciação,Crédito,51306.39,Centro-Oeste,DOC-001268,Logística
1269,2022-04-11,Receita de Serviços,Crédito,63010.09,Sul,DOC-001269,Marketing
1270,2024-11-09,Receita de Serviços,Débito,46940.78,Nordeste,DOC-001270,RH
1271,2022-09-21,Receita de Serviços,Crédito,82724.03,Sudeste,DOC-001271,Vendas
1272,2024-12-25,Outras Receitas,Débito,6174.66,Centro-Oeste,DOC-001272,Financeiro
