id,data_envio,pedido,transportadora,origem,destino,peso_kg,custo_frete,dias_entrega,status
1346,2022-11-20,PED-001346,TransLog,Sudeste,Nordeste,238.55,50.21,10,Aguardando
1347,2023-09-10,PED-001347,RapidFrete,Centro-Oeste,Centro-Oeste,492.41,291.21,1,Em Trânsito
1348,2024-12-13,PED-001348,RapidFrete,Norte,Nordeste,387.86,115.14,4,Em Trânsito
1349,2024-03-02,PED-001349,FastDelivery,Nordeste,Sul,159.38,346.57,11,Em Trânsito
1350,2022-09-17,PED-001350,ExpressCargo,Centro-Oeste,Centro-Oeste,135.25,190.57,2,Em Trânsito
1351,2025-10-08,PED-001351,ExpressCargo,Sul,Sudeste,432.87,57.44,13,Entregue
1352,2025-09-16,PED-001352,TransLog,Nordeste,Sudeste,213.51,206.19,2,Entregue
1353,2025-09-16,PED-001353,TransLog,Norte,Nordeste,106.03,388.84,14,Aguardando
1354,2025-07-18,PED-001354,ExpressCargo,Norte,Centro-Oeste,128.85,165.27,9,Entregue
1355,2025-11-30,PED-001355,ExpressCargo,Sudeste,Centro-Oeste,271.13,469.7,6,Entregue
1356,2025-06-09,PED-001356,FastDelivery,Centro-Oeste,Sul,222.89,180.13,1,Devolvido
1357,2024-10-06,PED-001357,ExpressCargo,Sudeste,Sul,428.08,463.85,3,Devolvido
1358,2023-02-15,PED-001358,TransLog,Sul,Centro-Oeste,403.39,155.9,1,Devolvido
1359,2022-01-20,PED-001359,FastDelivery,Centro-Oeste,Norte,188.41,289.1,12,Devolvido
1360,2024-06-14,PED-001360,GlobalShip,Nordeste,Nordeste,362.11,153.63,9,Em Trânsito
1361,2023-03-31,PED-001361,ExpressCargo,Centro-Oeste,Centro-Oeste,360.43,81.7,6,Devolvido
1362,2024-10-19,PED-001362,ExpressCargo,Sul,Sudeste,158.88,351.13,5,Aguardando
1363,2024-02-08,PED-001363,FastDelivery,Sudeste,Nordeste,119.47,465.34,3,Devolvido
1364,2024-10-11,PED-001364,GlobalShip,Sudeste,Sul,478.17,297.94,6,Aguardando
1365,2022-09-20,PED-001365,ExpressCargo,Sudeste,Sudeste,75.68,117.99,5,Entregue
1366,2023-07-11,PED-001366,GlobalShip,Centro-Oeste,Centro-Oeste,5.01,439.44,5,Devolvido
1367,2022-04-21,PED-001367,ExpressCargo,Norte,Sudeste,113.4,146.1,8,Devolvido
1368,2023-12-08,PED-001368,GlobalShip,Sudeste,Sul,440.72,54.82,9,Entregue
1369,2025-05-19,PED-001369,FastDelivery,Sudeste,Sul,106.73,246.24,6,Aguardando
1370,2023-01-21,PED-001370,FastDelivery,Norte,Centro-Oeste,189.69,56.6,5,Entregue
1371,2025-07-23,PED-001371,TransLog,Centro-Oeste,Sul,11.25,156.13,5,Aguardando
1372,2025-03-08,PED-001372,FastDelivery,Nordeste,Norte,350.95,270.73,15,Devolvido
1373,2023-05-24,PED-001373,TransLog,Nordeste,Norte,439.51,313.25,2,Aguardando
1374,2023-11-20,PED-001374,GlobalShip,Sudeste,Sudeste,210.84,159.58,2,Devolvido
1375,2022-03-07,PED-001375,GlobalShip,Norte,Centro-Oeste,295.06,416.39,1,Entregue
1376,2024-12-25,PED-001376,TransLog,Nordeste,Nordeste,448.92,487.03,6,Devolvido
1377,2024-06-06,PED-001377,FastDelivery,Sudeste,Centro-Oeste,105.7,177.27,6,Devolvido
1378,2022-08-29,PED-001378,TransLog,Sul,Nordeste,236.85,229.46,3,Aguardando
1379,2022-05-07,PED-001379,ExpressCargo,Nordeste,Centro-Oeste,252.76,67.75,7,Em Trânsito
1380,2025-11-11,PED-001380,ExpressCargo,Nordeste,Centro-Oeste,322.27,190.67,13,Devolvido
1381,2024-03-31,PED-001381,RapidFrete,Sul,Norte,384.43,280.41,12,Entregue
1382,2022-02-28,PED-001382,RapidFrete,Centro-Oeste,Centro-Oeste,107.58,134.09,8,Aguardando
1383,2023-11-09,PED-001383,TransLog,Nordeste,Nordeste,313.06,333.53,9,Entregue
1384,2022-12-21,PED-001384,TransLog,Nordeste,Sul,267.74,433.48,4,Aguardando
1385,2022-02-10,PED-001385,TransLog,Centro-Oeste,Centro-Oeste,432.35,446.4,6,Em Trânsito
1386,2025-06-11,PED-001386,RapidFrete,Sul,Sul,243.43,205.63,1,Em Trânsito
1387,2023-08-09,PED-001387,GlobalShip,Centro-Oeste,Norte,88.65,222.01,14,Entregue
1388,2022-02-06,PED-001388,FastDelivery,Nordeste,Sul,292.52,243.32,5,Em Trânsito
1389,2023-01-26,PED-001389,ExpressCargo,Sul,Centro-Oeste,77.41,441.65,3,Entregue
1390,2024-11-07,PED-001390,TransLog,Sul,Nordeste,5.27,326.43,14,Em Trânsito
1391,2024-06-18,PED-001391,TransLog,Nordeste,Centro-Oeste,393.77,57.28,10,Devolvido
1392,2022-06-28,PED-001392,RapidFrete,Norte,Sudeste,76.08,323.87,2,Aguardando
1393,2022-04-02,PED-001393,ExpressCargo,Centro-Oeste,Norte,90.87,28.57,14,Em Trânsito
1394,2024-12-25,PED-001394,GlobalShip,Sul,Norte,260.3,438.69,14,Devolvido
1395,2022-09-28,PED-001395,FastDelivery,Norte,Centro-Oeste,272.99,195.21,10,Aguardando
1396,2025-03-04,PED-001396,GlobalShip,Sul,Sul,100.63,14.22,10,Entregue
1397,2023-06-17,PED-001397,ExpressCargo,Sudeste,Nordeste,250.6,376.41,2,Em Trânsito
1398,2024-05-12,PED-001398,TransLog,Nordeste,Norte,154.19,361.47,5,Em Trânsito
1399,2025-06-26,PED-001399,FastDelivery,Centro-Oeste,Centro-Oeste,7.64,158.29,5,Entregue
1400,2022-07-22,PED-001400,ExpressCargo,Sudeste,Norte,99.72,314.4,14,Em Trânsito
1401,2024-12-16,PED-001401,RapidFrete,Centro-Oeste,Centro-Oeste,390.01,53.66,14,Entregue
1402,2025-06-02,PED-001402,FastDelivery,Sul,Centro-Oeste,96.37,405.62,2,Entregue
1403,2022-06-02,PED-001403,FastDelivery,Nordeste,Norte,354.94,491.41,1,Devolvido
1404,2025-04-03,PED-001404,FastDelivery,Sul,Sudeste,301.84,390.9,1,Em Trânsito
1405,2022-11-24,PED-001405,ExpressCargo,Centro-Oeste,Nordeste,457.84,201.2,9,Em Trânsito
1406,2024-01-21,PED-001406,FastDelivery,Centro-Oeste,Nordeste,365.93,124.39,8,Em Trânsito
1407,2025-05-06,PED-001407,GlobalShip,Centro-Oeste,Norte,82.85,422.82,6,Devolvido
1408,2022-04-17,PED-001408,ExpressCargo,Nordeste,Centro-Oeste,187.25,334.61,11,Em Trânsito
1409,2022-08-11,PED-001409,ExpressCargo,Sul,Sul,230.54,361.74,12,Entregue
1410,2023-08-07,PED-001410,ExpressCargo,Nordeste,Nordeste,287.59,330.97,14,Aguardando
1411,2024-07-24,PED-001411,FastDelivery,Norte,Sul,196.0,420.12,8,Aguardando
1412,2023-01-27,PED-001412,RapidFrete,Sudeste,Sudeste,137.04,119.67,11,Devolvido
1413,2022-01-19,PED-001413,FastDelivery,Sul,Centro-Oeste,391.33,143.75,10,Aguardando
1414,2025-08-09,PED-001414,ExpressCargo,Sul,Nordeste,2.65,339.26,15,Em Trânsito
1415,2022-06-11,PED-001415,GlobalShip,Norte,Norte,193.23,40.69,8,Devolvido
1416,2022-12-30,PED-001416,RapidFrete,Sul,Norte,302.78,102.71,15,Aguardando
1417,2025-10-26,PED-001417,TransLog,Centro-Oeste,Centro-Oeste,292.54,61.21,9,Em Trânsito
1418,2022-10-10,PED-001418,GlobalShip,Nordeste,Nordeste,258.85,276.27,12,Aguardando
1419,2023-10-15,PED-001419,ExpressCargo,Norte,Sul,269.88,249.57,2,Devolvido
1420,2025-07-04,PED-001420,RapidFrete,Sul,Centro-Oeste,412.8,485.54,2,Devolvido
1421,2023-05-18,PED-001421,RapidFrete,Sul,Centro-Oeste,215.35,353.47,12,Devolvido
1422,2025-04-10,PED-001422,ExpressCargo,Centro-Oeste,Nordeste,84.66,84.28,5,Aguardando
1423,2022-11-09,PED-001423,FastDelivery,Nordeste,Sul,469.92,195.14,11,Entregue
1424,2024-01-19,PED-001424,ExpressCargo,Sul,Norte,267.14,465.84,7,Em Trânsito
1425,2025-10-12,PED-001425,RapidFrete,Sudeste,Sul,428.55,169.55,7,Entregue
1426,2022-12-14,PED-001426,TransLog,Centro-Oeste,Nordeste,145.07,491.44,5,Entregue
1427,2024-03-24,PED-001427,FastDelivery,Nordeste,Sul,276.71,130.71,9,Em Trânsito
1428,2025-05-03,PED-001428,FastDelivery,Nordeste,Centro-Oeste,399.91,14.6,6,Aguardando
1429,2025-07-10,PED-001429,TransLog,Nordeste,Nordeste,179.14,105.2,11,Em Trânsito
1430,2024-09-20,PED-001430,RapidFrete,Sul,Centro-Oeste,389.87,299.18,9,Aguardando
1431,2025-12-22,PED-001431,GlobalShip,Norte,Nordeste,162.03,347.63,7,Aguardando
1432,2022-08-29,PED-001432,ExpressCargo,Norte,Nordeste,110.69,324.18,11,Em Trânsito
1433,2022-08-09,PED-001433,ExpressCargo,Nordeste,Sul,135.1,496.58,6,Devolvido
1434,2024-01-18,PED-001434,FastDelivery,Sul,Sudeste,59.68,109.19,5,Aguardando
1435,2024-05-19,PED-001435,RapidFrete,Nordeste,Norte,74.46,30.31,12,Em Trânsito
1436,2022-06-23,PED-001436,ExpressCargo,Centro-Oeste,Centro-Oeste,45.33,261.28,8,Devolvido
1437,2024-03-24,PED-001437,ExpressCargo,Centro-Oeste,Sudeste,435.41,413.98,7,Devolvido
1438,2024-06-25,PED-001438,ExpressCargo,Sudeste,Sudeste,390.6,77.88,7,Devolvido
1439,2025-04-16,PED-001439,TransLog,Norte,Centro-Oeste,270.26,112.35,13,Devolvido
1440,2023-05-28,PED-001440,FastDelivery,Sudeste,Nordeste,465.15,239.91,2,Aguardando
1441,2025-12-10,PED-001441,FastDelivery,Norte,Nordeste,29.22,44.16,10,Devolvido
1442,2023-06-04,PED-001442,ExpressCargo,Centro-Oeste,Sudeste,230.35,132.95,12,Devolvido
1443,2025-04-27,PED-001443,TransLog,Nordeste,Sudeste,437.23,81.52,6,Devolvido
1444,2024-05-24,PED-001444,TransLog,Centro-Oeste,Norte,152.59,145.18,7,Devolvido
1445,2023-08-04,PED-001445,ExpressCargo,Centro-Oeste,Norte,5.77,139.24,9,Entregue
1446,2023-08-08,PED-001446,FastDelivery,Sudeste,Norte,488.82,39.93,12,Devolvido
1447,2024-06-17,PED-001447,GlobalShip,Sudeste,Sul,454.5,75.84,9,Aguardando
1448,2025-10-28,PED-001448,ExpressCargo,Nordeste,Nordeste,325.28,395.23,11,Em Trânsito
1449,2022-06-17,PED-001449,RapidFrete,Sudeste,Norte,264.1,128.38,5,Em Trânsito
1450,2024-05-03,PED-001450,RapidFrete,Sul,Centro-Oeste,486.22,422.18,7,Aguardando
1451,2022-07-15,PED-001451,GlobalShip,Nordeste,Sudeste,299.78,30.77,8,Aguardando
1452,2025-01-05,PED-001452,RapidFrete,Centro-Oeste,Sul,300.75,463.81,2,Entregue
1453,2022-12-31,PED-001453,ExpressCargo,Norte,Sudeste,162.54,386.34,10,Em Trânsito
1454,2022-07-02,PED-001454,TransLog,Sudeste,Sudeste,431.41,326.89,6,Aguardando
1455,2022-02-26,PED-001455,ExpressCargo,Nordeste,Nordeste,390.74,281.72,15,Entregue
1456,2024-06-16,PED-001456,ExpressCargo,Centro-Oeste,Centro-Oeste,411.24,122.2,15,Em Trânsito
1457,2022-04-07,PED-001457,TransLog,Centro-Oeste,Norte,438.57,117.5,5,Em Trânsito
1458,2022-10-15,PED-001458,ExpressCargo,Sudeste,Nordeste,265.72,157.35,13,Devolvido
1459,2022-06-25,PED-001459,TransLog,Sudeste,Norte,7.99,111.08,14,Aguardando
1460,2024-05-03,PED-001460,FastDelivery,Sudeste,Norte,271.25,135.81,10,Devolvido
1461,2025-06-24,PED-001461,ExpressCargo,Norte,Centro-Oeste,151.64,134.05,4,Aguardando
1462,2022-05-10,PED-001462,TransLog,Nordeste,Centro-Oeste,300.01,189.14,13,Devolvido
1463,2024-02-07,PED-001463,RapidFrete,Sul,Nordeste,63.72,216.12,7,Entregue
1464,2023-06-22,PED-001464,FastDelivery,Sudeste,Sul,375.8,339.74,10,Devolvido
1465,2023-02-17,PED-001465,FastDelivery,Norte,Sudeste,374.6,232.47,7,Em Trânsito
1466,2022-11-19,PED-001466,RapidFrete,Sudeste,Norte,239.32,193.87,3,Em Trânsito
1467,2022-06-08,PED-001467,ExpressCargo,Centro-Oeste,Norte,109.11,399.19,15,Em Trânsito
1468,2022-09-26,PED-001468,GlobalShip,Nordeste,Norte,152.72,26.28,3,Em Trânsito
1469,2023-11-11,PED-001469,FastDelivery,Norte,Nordeste,300.73,14.99,8,Aguardando
1470,2023-08-30,PED-001470,TransLog,Sudeste,Nordeste,2.86,333.24,15,Entregue
1471,2024-12-28,PED-001471,GlobalShip,Nordeste,Norte,415.46,369.65,15,Devolvido
1472,2025-01-07,PED-001472,FastDelivery,Nordeste,Sudeste,54.13,223.16,1,Entregue
1473,2022-04-25,PED-001473,TransLog,Nordeste,Nordeste,478.6,254.6,11,Aguardando
1474,2025-09-24,PED-001474,TransLog,Nordeste,Sul,232.93,440.27,13,Entregue
1475,2025-01-26,PED-001475,FastDelivery,Norte,Nordeste,89.77,161.3,14,Em Trânsito
1476,2025-11-28,PED-001476,FastDelivery,Sul,Centro-Oeste,303.34,272.06,11,Em Trânsito
1477,2024-12-05,PED-001477,RapidFrete,Nordeste,Sudeste,219.2,265.86,11,Entregue
1478,2022-08-13,PED-001478,FastDelivery,Norte,Sudeste,375.1,76.89,12,Entregue
1479,2023-11-18,PED-001479,GlobalShip,Sudeste,Centro-Oeste,46.07,377.13,1,Aguardando
1480,2024-11-12,PED-001480,FastDelivery,Norte,Norte,434.82,471.08,5,Devolvido
1481,2023-11-01,PED-001481,TransLog,Norte,Sul,109.68,43.42,7,Devolvido
1482,2024-08-21,PED-001482,TransLog,Centro-Oeste,Norte,437.33,132.31,7,Aguardando
1483,2024-02-11,PED-001483,RapidFrete,Centro-Oeste,Sudeste,28.98,449.37,1,Em Trânsito
1484,2024-05-09,PED-001484,FastDelivery,Norte,Norte,201.42,110.16,13,Aguardando
1485,2023-06-04,PED-001485,FastDelivery,Sudeste,Sul,463.39,223.07,15,Devolvido
1486,2022-05-05,PED-001486,TransLog,Centro-Oeste,Nordeste,234.32,89.58,12,Em Trânsito
1487,2024-12-14,PED-001487,RapidFrete,Norte,Centro-Oeste,191.53,109.57,3,Entregue
1488,2025-01-28,PED-001488,RapidFrete,Norte,Centro-Oeste,245.08,440.23,9,Devolvido
1489,2025-02-18,PED-001489,RapidFrete,Norte,Nordeste,480.56,103.49,4,Em Trânsito
1490,2022-08-10,PED-001490,FastDelivery,Sudeste,Centro-Oeste,188.17,447.75,12,Devolvido
1491,2022-11-06,PED-001491,RapidFrete,Centro-Oeste,Norte,108.61,69.38,7,Em Trânsito
1492,2024-10-11,PED-001492,ExpressCargo,Sul,Sul,129.93,226.88,10,Devolvido
1493,2023-05-29,PED-001493,TransLog,Nordeste,Norte,45.12,273.17,6,Devolvido
1494,2024-11-26,PED-001494,RapidFrete,Sul,Sul,262.77,359.07,12,Aguardando
1495,2024-12-18,PED-001495,FastDelivery,Nordeste,Sudeste,363.27,468.98,12,Entregue
1496,2025-01-31,PED-001496,ExpressCargo,Sudeste,Sudeste,388.13,241.48,11,Devolvido
1497,2022-08-22,PED-001497,GlobalShip,Nordeste,Sul,134.18,271.15,14,Aguardando
1498,2025-09-19,PED-001498,TransLog,Centro-Oeste,Sudeste,274.41,155.13,2,Em Trânsito
1499,2025-01-21,PED-001499,RapidFrete,Centro-Oeste,Centro-Oeste,155.21,443.66,3,Entregue
1500,2023-12-11,PED-001500,RapidFrete,Centro-Oeste,Sudeste,46.82,334.64,1,Em Trânsito
1501,2022-03-28,PED-001501,GlobalShip,Sul,Nordeste,38.81,87.01,8,Aguardando
1502,2024-11-13,PED-001502,ExpressCargo,Centro-Oeste,Centro-Oeste,473.33,73.2,6,Em Trânsito
1503,2023-11-12,PED-001503,RapidFrete,Centro-Oeste,Centro-Oeste,330.82,492.65,3,Aguardando
1504,2025-03-16,PED-001504,FastDelivery,Sudeste,Nordeste,439.13,17.06,6,Aguardando
1505,2022-06-08,PED-001505,TransLog,Nordeste,Sudeste,193.22,301.21,7,Em Trânsito
1506,2025-08-12,PED-001506,ExpressCargo,Sudeste,Sudeste,300.55,471.17,11,Aguardando
1507,2022-04-05,PED-001507,ExpressCargo,Nordeste,Centro-Oeste,405.93,154.38,7,Em Trânsito
1508,2024-09-04,PED-001508,RapidFrete,Sul,Norte,254.33,196.14,5,Aguardando
1509,2022-10-10,PED-001509,RapidFrete,Centro-Oeste,Centro-Oeste,49.75,370.67,12,Aguardando
1510,2025-10-27,PED-001510,TransLog,Sudeste,Nordeste,289.37,365.75,5,Devolvido
1511,2023-01-23,PED-001511,FastDelivery,Sul,Sul,484.37,367.16,2,Em Trânsito
1512,2025-10-04,PED-001512,FastDelivery,Norte,Sul,391.28,23.48,9,Em Trânsito
1513,2024-09-08,PED-001513,RapidFrete,Norte,Centro-Oeste,295.18,386.38,7,Aguardando
1514,2022-04-20,PED-001514,RapidFrete,Centro-Oeste,Norte,373.25,427.78,12,Devolvido
1515,2022-12-29,PED-001515,FastDelivery,Centro-Oeste,Nordeste,324.35,255.52,7,Devolvido
1516,2024-11-30,PED-001516,TransLog,Sudeste,Nordeste,171.44,246.18,5,Devolvido
1517,2025-08-29,PED-001517,TransLog,Nordeste,Sul,212.55,118.84,12,Entregue
1518,2024-03-19,PED-001518,GlobalShip,Centro-Oeste,Nordeste,129.1,130.58,2,Entregue
1519,2022-12-02,PED-001519,FastDelivery,Centro-Oeste,Nordeste,75.24,328.75,1,Entregue
1520,2023-05-22,PED-001520,TransLog,Centro-Oeste,Nordeste,66.48,307.1,6,Entregue
1521,2025-04-23,PED-001521,FastDelivery,Sul,Norte,274.84,411.39,6,Entregue
1522,2022-01-20,PED-001522,TransLog,Centro-Oeste,Norte,69.01,220.22,10,Entregue
1523,2025-09-16,PED-001523,ExpressCargo,Centro-Oeste,Centro-Oeste,250.32,373.54,8,Entregue
1524,2025-05-21,PED-001524,GlobalShip,Nordeste,Sudeste,386.85,316.1,2,Em Trânsito
1525,2022-04-07,PED-001525,TransLog,Nordeste,Sul,124.34,341.1,7,Em Trânsito
1526,2025-07-28,PED-001526,TransLog,Norte,Centro-Oeste,375.53,407.48,4,Aguardando
1527,2024-06-14,PED-001527,GlobalShip,Centro-Oeste,Centro-Oeste,37.75,413.01,7,Em Trânsito
1528,2023-03-11,PED-001528,RapidFrete,Nordeste,Sudeste,319.35,459.83,9,Aguardando
1529,2022-11-27,PED-001529,GlobalShip,Sudeste,Norte,215.16,187.54,10,Em Trânsito
1530,2024-08-28,PED-001530,GlobalShip,Nordeste,Nordeste,101.61,112.38,6,Entregue
1531,2025-10-27,PED-001531,FastDelivery,Sul,Sudeste,296.76,412.13,3,Entregue
1532,2024-01-31,PED-001532,RapidFrete,Norte,Sudeste,269.7,303.33,15,Devolvido
1533,2023-10-07,PED-001533,FastDelivery,Nordeste,Nordeste,473.19,479.32,9,Entregue
1534,2024-03-20,PED-001534,FastDelivery,Norte,Sul,489.47,481.45,6,Aguardando
1535,2024-09-13,PED-001535,FastDelivery,Norte,Nordeste,356.11,50.3,8,Em Trânsito
1536,2023-12-23,PED-001536,RapidFrete,Norte,Nordeste,280.24,256.22,5,Entregue
1537,2023-11-08,PED-001537,GlobalShip,Sul,Nordeste,238.15,13.24,3,Devolvido
1538,2022-01-26,PED-001538,FastDelivery,Sudeste,Sul,272.4,338.99,4,Devolvido
1539,2024-07-01,PED-001539,ExpressCargo,Sudeste,Sudeste,363.01,434.31,4,Aguardando
1540,2025-08-12,PED-001540,ExpressCargo,Sudeste,Sudeste,52.07,395.13,14,Aguardando
1541,2023-06-15,PED-001541,FastDelivery,Sul,Sudeste,201.58,20.12,14,Devolvido
1542,2022-02-11,PED-001542,GlobalShip,Nordeste,Norte,435.96,371.85,4,Devolvido
1543,2024-05-28,PED-001543,TransLog,Norte,Norte,14.87,345.39,2,Devolvido
1544,2023-09-26,PED-001544,FastDelivery,Centro-Oeste,Sul,490.71,383.5,11,Devolvido
1545,2025-05-02,PED-001545,ExpressCargo,Sul,Centro-Oeste,410.14,323.77,11,Entregue
1546,2023-01-08,PED-001546,RapidFrete,Norte,Nordeste,159.49,129.67,12,Em Trânsito
1547,2022-05-12,PED-001547,TransLog,Centro-Oeste,Centro-Oeste,497.53,393.37,6,Entregue
1548,2025-04-22,PED-001548,FastDelivery,Centro-Oeste,Sul,120.05,86.56,5,Aguardando
1549,2022-01-30,PED-001549,TransLog,Norte,Centro-Oeste,196.9,458.1,9,Aguardando
1550,2024-10-05,PED-001550,TransLog,Centro-Oeste,Sudeste,364.62,16.45,12,Entregue
1551,2022-09-04,PED-001551,RapidFrete,Norte,Sul,462.9,294.16,4,Entregue
1552,2022-09-25,PED-001552,GlobalShip,Sudeste,Nordeste,269.16,81.21,12,Em Trânsito
1553,2023-05-16,PED-001553,ExpressCargo,Sudeste,Nordeste,348.76,393.23,3,Aguardando
1554,2025-04-15,PED-001554,GlobalShip,Sul,Centro-Oeste,476.63,250.01,12,Em Trânsito
1555,2024-10-24,PED-001555,TransLog,Norte,Centro-Oeste,15.7,70.1,11,Aguardando
1556,2024-09-11,PED-001556,TransLog,Norte,Norte,202.25,289.36,1,Entregue
1557,2022-03-20,PED-001557,FastDelivery,Nordeste,Centro-Oeste,188.67,61.21,6,Em Trânsito
1558,2024-08-19,PED-001558,ExpressCargo,Norte,Centro-Oeste,244.94,103.6,2,Aguardando
1559,2025-07-26,PED-001559,ExpressCargo,Sudeste,Sudeste,280.37,443.6,8,Devolvido
1560,2022-03-23,PED-001560,RapidFrete,Nordeste,Norte,31.21,314.48,7,Aguardando
1561,2023-04-17,PED-001561,FastDelivery,Sudeste,Nordeste,98.55,162.7,6,Devolvido
1562,2023-09-02,PED-001562,RapidFrete,Sudeste,Sul,93.52,234.43,5,Devolvido
1563,2023-12-14,PED-001563,ExpressCargo,Sudeste,Sudeste,224.47,325.83,9,Entregue
1564,2022-06-18,PED-001564,GlobalShip,Norte,Centro-Oeste,150.71,280.8,6,Aguardando
1565,2025-10-06,PED-001565,ExpressCargo,Norte,Norte,107.44,356.99,12,Aguardando
1566,2025-05-18,PED-001566,TransLog,Sudeste,Nordeste,262.79,244.48,15,Em Trânsito
1567,2022-01-13,PED-001567,ExpressCargo,Nordeste,Centro-Oeste,460.97,276.59,15,Aguardando
1568,2025-10-08,PED-001568,ExpressCargo,Sul,Sudeste,74.45,206.08,11,Em Trânsito
1569,2024-05-09,PED-001569,RapidFrete,Nordeste,Sudeste,447.82,434.78,10,Devolvido
1570,2025-12-08,PED-001570,RapidFrete,Centro-Oeste,Centro-Oeste,5.81,432.03,13,Devolvido
1571,2022-10-10,PED-001571,GlobalShip,Nordeste,Norte,438.55,61.28,13,Entregue
1572,2023-06-16,PED-001572,TransLog,Norte,Sul,391.54,174.87,6,Em Trânsito
1573,2025-04-13,PED-001573,ExpressCargo,Centro-Oeste,Centro-Oeste,286.95,190.73,11,Entregue
1574,2025-07-12,PED-001574,GlobalShip,Centro-Oeste,Sul,495.41,460.97,4,Devolvido
1575,2023-03-10,PED-001575,TransLog,Sul,Centro-Oeste,396.02,324.84,11,Entregue
1576,2025-08-08,PED-001576,GlobalShip,Sul,Sul,20.2,10.24,5,Em Trânsito
1577,2023-11-22,PED-001577,ExpressCargo,Sul,Centro-Oeste,61.81,189.61,14,Aguardando
1578,2024-08-03,PED-001578,TransLog,Nordeste,Centro-Oeste,18.87,235.97,10,Em Trânsito
1579,2025-02-22,PED-001579,ExpressCargo,Sul,Sudeste,265.87,60.54,3,Entregue
1580,2024-07-12,PED-001580,GlobalShip,Nordeste,Sudeste,109.35,235.79,11,Entregue
1581,2024-07-02,PED-001581,FastDelivery,Sudeste,Nordeste,122.61,136.37,4,Devolvido
1582,2023-07-28,PED-001582,RapidFrete,Sul,Centro-Oeste,327.42,16.2,7,Entregue
1583,2024-04-10,PED-001583,GlobalShip,Sul,Sul,487.09,280.8,14,Entregue
1584,2023-09-20,PED-001584,ExpressCargo,Norte,Centro-Oeste,271.64,181.64,8,Aguardando
1585,2025-07-19,PED-001585,GlobalShip,Sudeste,Centro-Oeste,5.31,284.79,4,Aguardando
1586,2025-08-18,PED-001586,GlobalShip,Nordeste,Centro-Oeste,58.42,338.87,10,Entregue
1587,2025-02-28,PED-001587,FastDelivery,Sudeste,Sudeste,72.9,305.36,5,Entregue
1588,2025-07-13,PED-001588,RapidFrete,Centro-Oeste,Centro-Oeste,260.23,64.46,2,Aguardando
1589,2024-11-22,PED-001589,TransLog,Sul,Norte,461.03,150.93,14,Aguardando
1590,2025-01-04,PED-001590,ExpressCargo,Centro-Oeste,Sul,114.26,193.64,13,Devolvido
1591,2023-02-21,PED-001591,RapidFrete,Norte,Nordeste,274.69,230.71,3,Em Trânsito
1592,2022-09-14,PED-001592,TransLog,Nordeste,Nordeste,37.57,98.04,4,Devolvido
1593,2023-09-10,PED-001593,RapidFrete,Sul,Sudeste,34.45,392.17,15,Aguardando
1594,2024-12-01,PED-001594,TransLog,Sudeste,Nordeste,386.77,36.42,1,Em Trânsito
1595,2025-09-24,PED-001595,RapidFrete,Sul,Sul,333.56,442.57,6,Aguardando
1596,2022-06-18,PED-001596,RapidFrete,Norte,Norte,134.85,56.8,11,Entregue
1597,2024-11-19,PED-001597,GlobalShip,Sudeste,Centro-Oeste,207.18,457.47,8,Em Trânsito
1598,2024-11-16,PED-001598,ExpressCargo,Sul,Centro-Oeste,282.4,411.2,7,Aguardando
1599,2025-06-15,PED-001599,FastDelivery,Centro-Oeste,Centro-Oeste,226.17,477.26,4,Em Trânsito
1600,2025-08-05,PED-001600,GlobalShip,Norte,Centro-Oeste,62.03,439.57,15,Em Trânsito
1601,2025-11-24,PED-001601,ExpressCargo,Sul,Nordeste,77.25,440.03,7,Aguardando
1602,2024-12-23,PED-001602,TransLog,Centro-Oeste,Centro-Oeste,399.01,334.22,6,Entregue
1603,2022-09-04,PED-001603,TransLog,Nordeste,Nordeste,165.14,446.73,8,Em Trânsito
1604,2024-01-03,PED-001604,TransLog,Nordeste,Centro-Oeste,268.1,52.23,3,Em Trânsito
1605,2023-05-06,PED-001605,ExpressCargo,Sudeste,Sul,499.8,406.11,5,Em Trânsito
1606,2023-08-28,PED-001606,FastDelivery,Sudeste,Norte,461.63,182.08,11,Entregue
1607,2024-05-27,PED-001607,TransLog,Sudeste,Norte,437.83,157.04,9,Em Trânsito
1608,2022-03-26,PED-001608,ExpressCargo,Nordeste,Nordeste,283.0,274.44,1,Aguardando
1609,2024-03-05,PED-001609,RapidFrete,Sudeste,Centro-Oeste,202.62,169.39,6,Em Trânsito
1610,2024-11-01,PED-001610,TransLog,Nordeste,Sudeste,116.55,174.37,14,Entregue
1611,2024-12-12,PED-001611,ExpressCargo,Centro-Oeste,Sul,146.19,356.35,9,Aguardando
1612,2022-10-20,PED-001612,ExpressCargo,Sudeste,Norte,162.9,387.03,9,Entregue
1613,2024-08-27,PED-001613,FastDelivery,Sudeste,Nordeste,318.84,161.72,11,Aguardando
1614,2023-09-17,PED-001614,GlobalShip,Centro-Oeste,Sudeste,379.19,100.94,10,Entregue
1615,2024-12-28,PED-001615,RapidFrete,Nordeste,Norte,475.53,61.77,8,Entregue
1616,2025-05-08,PED-001616,GlobalShip,Sudeste,Sul,81.36,482.7,11,Aguardando
1617,2022-05-05,PED-001617,RapidFrete,Sudeste,Centro-Oeste,217.36,228.51,1,Aguardando
