id,data_campanha,canal,regiao,investimento,impressoes,conversoes,taxa_conversao,departamento
1123,2025-09-03,Facebook,Sul,22432.56,70769,86,2.42,RH
1124,2024-07-10,Facebook,Sudeste,14927.99,60350,487,6.78,Financeiro
1125,2023-07-14,Instagram,Norte,12498.45,72260,451,11.53,Marketing
1126,2023-01-16,Email,Nordeste,25673.93,98367,47,0.7,Financeiro
1127,2022-11-01,YouTube,Centro-Oeste,14675.89,37020,142,24.03,Marketing
1128,2023-02-02,Instagram,Sudeste,23208.69,79547,286,3.97,Financeiro
1129,2025-08-26,SEO,Sul,12056.93,13179,304,3.34,Financeiro
1130,2023-09-12,Email,Sul,22236.98,75249,437,15.25,Marketing
1131,2025-09-21,Facebook,Centro-Oeste,19469.7,34717,228,3.57,Contabilidade
1132,2025-03-11,SEO,Nordeste,30532.01,13039,406,7.44,Marketing
1133,2023-09-29,Instagram,Nordeste,40423.5,81615,206,4.41,TI
1134,2024-02-15,Google Ads,Sul,47083.26,75101,320,5.12,Marketing
1135,2024-03-06,YouTube,Sudeste,38307.05,88513,301,3.5,TI
1136,2025-09-16,Instagram,Nordeste,47940.97,76568,62,2.49,Vendas
1137,2025-07-14,Instagram,Centro-Oeste,33282.95,51293,332,3.58,Financeiro
1138,2022-04-18,LinkedIn,Sudeste,6954.81,28235,462,11.93,Financeiro
1139,2023-07-07,Google Ads,Sudeste,35379.43,89537,396,34.35,Vendas
1140,2023-09-09,SEO,Sudeste,25782.59,66725,251,6.11,TI
1141,2023-11-07,SEO,Sul,46419.29,51468,403,7.42,Logística
1142,2024-03-28,SEO,Sudeste,38800.33,66852,339,5.29,RH
1143,2023-12-24,SEO,Norte,33882.37,97306,27,1.2,Financeiro
1144,2025-08-27,YouTube,Centro-Oeste,31896.35,84774,245,5.72,RH
1145,2024-04-28,LinkedIn,Nordeste,13271.99,62196,495,71.12,Marketing
1146,2024-06-08,SEO,Nordeste,20613.23,33939,130,3.06,Vendas
1147,2022-11-06,Facebook,Sul,2211.32,57530,149,2.02,Marketing
1148,2024-01-26,Instagram,Norte,22850.06,33710,51,0.94,TI
1149,2025-03-16,SEO,Norte,31615.45,45607,47,0.69,Marketing
1150,2023-04-04,SEO,Sul,31404.74,42878,120,13.14,RH
1151,2023-01-20,Instagram,Nordeste,4470.77,94005,134,1.44,RH
1152,2024-05-16,YouTube,Nordeste,43414.78,25401,243,2.99,Logística
1153,2022-04-08,Email,Nordeste,29593.09,28159,366,10.61,RH
1154,2022-03-25,Facebook,Sudeste,4879.85,6664,205,28.28,Marketing
1155,2022-06-16,Email,Centro-Oeste,7639.95,61178,308,6.23,RH
1156,2024-01-12,Google Ads,Centro-Oeste,41610.98,18393,208,2.65,TI
1157,2025-06-16,YouTube,Norte,35194.2,15819,179,3.69,Vendas
1158,2023-02-01,Google Ads,Centro-Oeste,15894.85,1817,257,3.2,Financeiro
1159,2024-01-21,Facebook,Nordeste,36605.51,6262,379,5.33,TI
1160,2022-11-10,Instagram,Norte,640.89,53619,384,4.22,RH
1161,2023-02-16,TikTok,Norte,22843.14,38029,173,2.33,Vendas
1162,2022-03-31,Email,Nordeste,48324.69,11837,79,3.64,Financeiro
1163,2022-06-28,Instagram,Sudeste,14171.99,56703,409,5.98,Marketing
1164,2022-12-26,LinkedIn,Nordeste,19967.36,53652,22,1.45,Financeiro
1165,2024-11-10,Google Ads,Sudeste,48404.29,20076,173,4.12,Financeiro
1166,2022-11-03,YouTube,Sudeste,16360.58,19198,173,17.53,Logística
1167,2024-08-26,Google Ads,Nordeste,12173.52,60597,322,6.14,TI
1168,2023-12-31,YouTube,Sul,485.04,64888,455,58.18,Financeiro
1169,2024-08-04,Facebook,Norte,28994.46,24308,163,11.14,Logística
1170,2024-02-24,TikTok,Sul,26175.25,27556,434,14.22,Vendas
1171,2023-01-20,LinkedIn,Nordeste,18312.27,3188,407,6.6,Marketing
1172,2025-04-08,SEO,Norte,26533.29,55867,375,6.79,Financeiro
1173,2024-06-24,Email,Nordeste,40903.2,20042,458,24.45,Logística
1174,2022-10-30,Email,Nordeste,26447.85,52897,16,0.36,Financeiro
1175,2023-11-16,SEO,Norte,37518.82,76174,401,79.88,Vendas
1176,2022-05-21,Facebook,Centro-Oeste,36065.13,94073,155,3.04,RH
1177,2023-10-10,Facebook,Norte,25270.77,80533,398,10.68,Vendas
1178,2024-01-18,LinkedIn,Nordeste,14293.22,55610,396,11.56,Contabilidade
1179,2024-09-14,SEO,Centro-Oeste,11981.99,26363,161,2.08,Logística
1180,2025-03-29,Email,Norte,43538.46,54165,1,0.02,Vendas
1181,2022-03-09,Instagram,Norte,22596.78,61610,229,83.27,Contabilidade
1182,2024-06-21,Google Ads,Norte,48336.18,25108,138,2.43,Logística
1183,2022-12-14,LinkedIn,Nordeste,35033.54,83258,318,3.4,Logística
1184,2025-08-07,SEO,Sudeste,23587.97,70361,229,12.21,Financeiro
1185,2024-02-07,Google Ads,Centro-Oeste,18991.7,80207,227,13.79,Financeiro
1186,2025-11-12,LinkedIn,Norte,47596.8,92939,121,9.81,TI
1187,2024-01-14,Facebook,Sudeste,34313.0,80505,369,4.06,Vendas
1188,2022-05-31,TikTok,Sul,12442.7,28771,333,5.32,Marketing
1189,2024-11-29,Email,Centro-Oeste,32214.8,6657,14,0.22,Marketing
1190,2025-07-13,Email,Centro-Oeste,35239.95,20561,410,7.36,RH
1191,2024-01-25,TikTok,Norte,10211.33,88024,430,5.21,Contabilidade
1192,2024-01-26,Google Ads,Sul,47030.8,35204,195,2.99,Vendas
1193,2025-01-06,SEO,Sudeste,43480.49,20294,240,7.78,Financeiro
1194,2022-11-24,YouTube,Norte,5621.91,17865,338,5.3,Contabilidade
1195,2022-05-13,Facebook,Sul,37006.88,58161,491,5.78,Contabilidade
1196,2022-08-29,Google Ads,Sul,43269.12,29872,378,5.22,Contabilidade
1197,2022-05-20,Email,Sul,261.07,1457,332,3.61,TI
1198,2022-04-11,LinkedIn,Nordeste,32718.66,66482,25,0.37,Logística
1199,2023-12-07,TikTok,Sudeste,8487.61,65349,12,0.15,Contabilidade
1200,2025-10-06,TikTok,Nordeste,2582.65,92443,142,2.21,RH
1201,2022-07-25,Facebook,Sul,6559.16,45020,490,6.91,Logística
1202,2025-05-13,YouTube,Centro-Oeste,32836.29,57887,376,67.02,Financeiro
1203,2023-10-14,SEO,Sudeste,22534.95,92142,325,3.49,Logística
1204,2022-12-09,Instagram,Norte,5692.22,47412,303,14.65,Vendas
1205,2025-03-11,TikTok,Centro-Oeste,18482.91,96762,122,1.39,Contabilidade
1206,2023-12-22,Google Ads,Norte,33543.93,66010,89,1.5,TI
1207,2023-06-29,YouTube,Sudeste,21278.35,25790,382,6.32,RH
1208,2022-08-20,TikTok,Sudeste,6120.32,35359,66,0.78,Financeiro
1209,2024-10-19,TikTok,Sul,47199.23,32294,144,2.31,Contabilidade
1210,2025-06-29,SEO,Sul,49246.74,41225,475,13.05,RH
1211,2025-05-22,TikTok,Norte,11836.31,24257,197,3.37,Vendas
1212,2022-06-14,LinkedIn,Norte,38673.76,92360,431,6.81,Marketing
1213,2022-09-10,Instagram,Sudeste,21346.71,65343,295,15.26,RH
1214,2025-04-13,LinkedIn,Nordeste,4543.43,49439,215,5.35,Logística
1215,2022-06-06,LinkedIn,Sul,1974.83,63703,321,3.48,Vendas
1216,2024-03-16,Instagram,Sul,2076.32,97736,328,4.14,Marketing
1217,2023-11-10,Instagram,Sudeste,11683.93,91380,168,5.77,TI
1218,2023-07-21,TikTok,Centro-Oeste,6874.0,63921,345,4.13,TI
1219,2022-11-19,YouTube,Sul,5775.45,88091,285,2.92,Vendas
1220,2022-09-08,TikTok,Nordeste,14590.1,75787,188,6.7,Contabilidade
1221,2023-03-29,Facebook,Sudeste,6463.98,85513,296,3.88,RH
1222,2022-01-17,LinkedIn,Sul,21631.92,86330,463,9.99,Logística
1223,2024-06-18,SEO,Norte,36088.93,42453,432,7.95,Financeiro
1224,2024-09-15,Facebook,Sudeste,34666.89,40407,253,7.36,TI
1225,2023-09-09,LinkedIn,Centro-Oeste,45739.95,84982,342,6.42,Vendas
1226,2025-11-25,Facebook,Norte,17552.13,91431,257,4.66,Financeiro
1227,2025-04-18,Instagram,Sudeste,17650.75,21699,438,47.56,RH
1228,2023-01-21,YouTube,Sul,13656.53,92990,17,0.27,Financeiro
1229,2023-01-17,Email,Nordeste,32218.24,27144,213,2.23,TI
1230,2024-08-01,Google Ads,Sul,20406.14,71399,193,3.66,Marketing
1231,2023-07-12,LinkedIn,Sul,926.98,85307,293,6.42,Marketing
1232,2022-05-19,Google Ads,Centro-Oeste,40113.09,20124,30,0.37,Contabilidade
1233,2023-06-18,LinkedIn,Centro-Oeste,37458.8,37491,242,2.5,Vendas
1234,2022-01-03,Facebook,Sul,5825.13,10306,490,5.85,RH
1235,2024-05-01,Facebook,Nordeste,43876.84,21397,314,3.24,Vendas
1236,2023-10-20,LinkedIn,Sul,18548.58,41197,497,5.96,Logística
1237,2023-10-28,TikTok,Norte,3970.44,25727,45,0.9,Financeiro
1238,2025-08-09,Facebook,Sudeste,18534.62,38524,27,0.98,Financeiro
1239,2023-11-16,SEO,Centro-Oeste,9450.08,55555,426,15.41,TI
1240,2022-09-10,LinkedIn,Centro-Oeste,45610.43,93936,492,11.7,Contabilidade
1241,2025-11-25,Instagram,Nordeste,19530.37,87980,363,8.65,RH
1242,2022-06-20,TikTok,Nordeste,14296.09,88347,250,5.07,Vendas
1243,2022-05-08,SEO,Centro-Oeste,13882.12,62903,196,21.49,Logística
1244,2022-04-14,LinkedIn,Sul,33133.36,69876,213,15.65,TI
1245,2024-01-03,Facebook,Sudeste,22130.69,25888,396,7.04,Vendas
1246,2022-06-24,Instagram,Norte,3820.48,23342,323,11.49,Marketing
1247,2023-11-24,YouTube,Norte,31692.09,51196,249,2.92,TI
1248,2024-06-12,Email,Norte,45281.76,70308,172,3.07,Marketing
1249,2025-10-12,LinkedIn,Sudeste,6180.14,52388,111,1.85,Logística
1250,2024-11-26,SEO,Sul,40200.58,9826,71,1.29,Financeiro
1251,2023-10-17,Facebook,Sudeste,34862.46,85776,450,26.16,Logística
1252,2025-01-28,Instagram,Sul,18723.2,8804,242,4.41,Vendas
1253,2025-04-28,Instagram,Nordeste,36912.45,12225,155,1.6,Contabilidade
1254,2022-07-30,Email,Nordeste,5895.55,75767,351,3.64,RH
1255,2023-08-18,Facebook,Centro-Oeste,13589.7,1896,57,3.86,Vendas
1256,2024-01-12,YouTube,Sul,40796.81,77163,492,15.35,RH
1257,2022-12-11,YouTube,Centro-Oeste,6137.76,21163,437,226.42,TI
1258,2025-12-26,Google Ads,Norte,41459.54,60011,420,8.32,TI
1259,2024-11-02,Email,Centro-Oeste,7692.13,58126,317,3.8,RH
1260,2024-04-05,SEO,Sul,48021.78,39967,200,2.22,TI
1261,2024-08-06,Instagram,Sul,34582.48,17334,75,1.81,Logística
1262,2025-09-30,SEO,Sul,19340.7,14340,454,6.56,Marketing
1263,2025-08-02,Facebook,Centro-Oeste,47833.93,26085,355,13.93,Logística
1264,2022-02-22,Facebook,Norte,5772.59,25993,335,30.21,RH
1265,2023-03-22,Facebook,Centro-Oeste,15800.81,53775,70,0.79,Contabilidade
1266,2023-04-28,Email,Nordeste,8624.19,72191,493,11.72,Logística
1267,2022-09-14,Instagram,Centro-Oeste,48645.01,52712,372,12.6,Financeiro
1268,2025-07-13,LinkedIn,Nordeste,23883.02,2314,41,1.72,Marketing
1269,2023-06-03,Instagram,Nordeste,12420.16,71372,427,6.06,Financeiro
1270,2024-07-06,TikTok,Sudeste,40012.09,4884,416,8.01,Contabilidade
1271,2023-02-10,TikTok,Sudeste,6817.32,93842,470,7.15,Financeiro
1272,2025-01-09,TikTok,Sudeste,15188.96,18575,497,37.4,TI
1273,2023-01-01,Email,Norte,22496.18,3682,173,4.27,Contabilidade
1274,2024-01-29,Facebook,Norte,11011.28,91167,18,0.18,Logística
1275,2022-10-24,Email,Sudeste,43160.89,19031,494,8.6,Marketing
1276,2023-08-16,Facebook,Sudeste,9224.06,98640,177,2.01,RH
1277,2022-12-31,TikTok,Sudeste,33578.5,99625,303,7.71,RH
1278,2023-01-15,LinkedIn,Sul,27590.31,87188,358,19.96,Contabilidade
1279,2024-11-13,LinkedIn,Sudeste,27611.46,85948,407,12.56,Logística
1280,2024-07-29,YouTube,Sul,31365.26,3797,397,5.0,Logística
1281,2023-01-05,LinkedIn,Centro-Oeste,45938.84,60848,140,3.6,TI
1282,2024-01-23,LinkedIn,Norte,26101.11,11570,308,4.35,Logística
1283,2025-10-13,Facebook,Nordeste,28972.02,42779,95,2.27,Marketing
1284,2022-04-27,SEO,Norte,35384.73,62509,368,238.96,Financeiro
1285,2025-02-17,Email,Sul,24026.36,38034,3,0.03,RH
1286,2024-03-29,LinkedIn,Centro-Oeste,30636.6,60777,467,7.42,RH
1287,2024-04-29,Instagram,Norte,20865.82,32153,490,5.41,TI
1288,2025-03-31,SEO,Norte,40612.15,81070,466,10.8,RH
1289,2023-07-24,Instagram,Nordeste,14045.73,49599,183,1.9,Marketing
1290,2023-01-22,Google Ads,Centro-Oeste,16898.68,81259,100,8.32,Marketing
1291,2024-04-26,LinkedIn,Centro-Oeste,14777.85,15383,297,17.17,TI
1292,2023-09-25,SEO,Norte,29872.85,89149,254,6.56,Contabilidade
1293,2023-04-15,YouTube,Centro-Oeste,40353.68,97224,219,84.23,Contabilidade
1294,2023-05-31,Facebook,Sudeste,16825.21,32110,15,0.18,Vendas
1295,2022-10-03,YouTube,Sudeste,7119.27,66841,133,1.72,Contabilidade
1296,2025-12-23,LinkedIn,Nordeste,48030.97,29374,20,0.22,TI
1297,2024-06-22,Facebook,Sul,7082.39,82538,41,0.43,Contabilidade
1298,2023-09-22,TikTok,Centro-Oeste,11579.96,19222,483,23.38,TI
1299,2023-10-12,YouTube,Nordeste,45167.58,66279,225,6.14,TI
1300,2023-02-26,LinkedIn,Norte,4475.21,3116,310,3.5,RH
1301,2023-05-09,Google Ads,Sudeste,20197.22,96945,498,8.93,Contabilidade
1302,2023-06-16,Google Ads,Norte,48556.99,31785,454,5.14,TI
1303,2023-05-14,YouTube,Centro-Oeste,25520.62,72714,9,0.15,Logística
1304,2022-04-02,Instagram,Norte,4724.71,66640,19,0.73,Marketing
1305,2022-02-18,Facebook,Sudeste,3882.56,6969,129,5.59,RH
1306,2022-05-09,YouTube,Sul,13163.35,62680,216,2.45,Financeiro
1307,2023-01-28,Instagram,Norte,32112.32,37903,323,3.43,RH
1308,2022-01-23,LinkedIn,Nordeste,28739.72,3700,441,9.4,Vendas
1309,2024-10-11,Email,Nordeste,32246.94,95927,340,9.84,Marketing
1310,2022-03-30,YouTube,Centro-Oeste,15341.22,9695,53,6.33,Contabilidade
1311,2024-03-20,Google Ads,Norte,1138.45,2571,431,8.82,TI
1312,2023-11-20,SEO,Centro-Oeste,10043.96,98674,120,1.59,RH
1313,2024-08-25,Instagram,Nordeste,15242.73,89999,24,0.62,RH
1314,2025-11-19,TikTok,Nordeste,48008.82,87105,216,14.46,Financeiro
1315,2022-06-07,TikTok,Sul,18950.87,60500,399,4.9,Financeiro
1316,2024-01-30,Facebook,Nordeste,23858.44,66549,224,2.81,Financeiro
1317,2023-03-13,Facebook,Sul,32848.46,76203,65,1.73,RH
1318,2022-11-26,Google Ads,Centro-Oeste,22877.93,67411,325,4.11,Vendas
1319,2022-08-28,Email,Centro-Oeste,2037.86,45771,184,2.21,Financeiro
1320,2022-06-23,TikTok,Nordeste,46476.7,37772,413,21.08,RH
1321,2022-03-04,TikTok,Sul,27820.48,87156,351,5.24,Contabilidade
1322,2022-03-24,LinkedIn,Norte,15653.75,46591,346,4.31,Contabilidade
1323,2025-06-23,LinkedIn,Sul,16018.02,14899,169,1.89,Logística
1324,2024-03-12,Instagram,Norte,16331.94,48408,338,7.24,Contabilidade
1325,2023-04-28,Instagram,Sudeste,15352.76,11636,97,1.04,Marketing
1326,2024-04-20,LinkedIn,Sul,12657.96,42158,482,6.9,Financeiro
1327,2022-04-22,TikTok,Norte,520.81,47545,500,15.01,Financeiro
1328,2023-01-16,Google Ads,Centro-Oeste,27990.21,48060,142,2.45,Logística
1329,2025-10-11,SEO,Centro-Oeste,16895.13,38016,112,16.23,Financeiro
1330,2024-11-23,YouTube,Sudeste,37966.35,62339,470,5.63,Contabilidade
1331,2025-04-18,Instagram,Nordeste,26329.1,14874,497,81.21,Logística
1332,2022-10-14,Google Ads,Centro-Oeste,2031.09,3839,399,7.7,Financeiro
1333,2022-09-13,Instagram,Centro-Oeste,38014.74,53760,34,1.86,Logística
1334,2024-10-04,Google Ads,Centro-Oeste,22235.3,13422,342,71.85,Logística
1335,2024-05-25,YouTube,Sudeste,49280.0,11724,282,3.26,Financeiro
1336,2022-11-02,YouTube,Nordeste,12929.9,39318,139,2.77,Contabilidade
1337,2022-05-02,Email,Sul,47366.12,72907,254,3.69,Financeiro
1338,2022-02-02,Facebook,Sul,4200.0,61710,412,5.32,Contabilidade
1339,2022-11-18,SEO,Sudeste,787.61,7161,124,2.6,Logística
1340,2022-03-01,TikTok,Nordeste,14758.51,18642,402,7.81,Contabilidade
1341,2024-12-21,TikTok,Centro-Oeste,18872.78,79737,216,20.0,Contabilidade
1342,2022-04-27,Email,Nordeste,10768.1,68295,397,22.61,Contabilidade
1343,2025-05-03,Instagram,Centro-Oeste,23255.47,53945,319,3.36,Vendas
1344,2023-08-02,Facebook,Norte,14253.13,90140,11,0.34,TI
1345,2023-08-14,LinkedIn,Nordeste,4752.9,33435,218,14.82,Contabilidade
1346,2025-11-12,YouTube,Centro-Oeste,13287.97,13700,182,2.15,Contabilidade
1347,2024-01-23,Facebook,Sudeste,6322.45,8453,237,52.32,Vendas
1348,2024-07-31,Email,Nordeste,13634.24,96530,462,17.55,Marketing
1349,2025-10-30,TikTok,Centro-Oeste,44426.14,4713,412,7.47,Vendas
1350,2022-07-07,Instagram,Nordeste,19059.13,17183,161,12.42,Contabilidade
1351,2025-07-28,Facebook,Norte,16894.2,78577,55,10.15,Logística
1352,2022-01-24,TikTok,Norte,6961.68,33485,194,2.9,Logística
1353,2022-03-09,SEO,Nordeste,29194.57,24138,27,2.02,Logística
1354,2025-08-17,YouTube,Sudeste,15533.67,86719,83,2.02,Logística
1355,2023-02-14,Email,Nordeste,37730.6,42413,417,5.91,TI
1356,2022-08-11,SEO,Sul,6272.31,75825,209,4.02,Marketing
1357,2025-12-08,Facebook,Sul,36754.46,37072,211,3.84,Marketing
1358,2023-10-11,Instagram,Sudeste,10561.74,70463,390,17.86,Logística
1359,2022-05-03,Facebook,Centro-Oeste,32093.67,81221,188,1.96,Contabilidade
1360,2022-03-06,Instagram,Nordeste,42619.74,18506,159,4.83,Marketing
1361,2023-04-17,SEO,Sul,27802.51,8335,303,8.71,Logística
1362,2023-11-14,Instagram,Sul,36866.8,68878,321,53.95,Marketing
1363,2024-10-12,SEO,Norte,1498.12,66152,412,4.89,TI
1364,2025-07-15,TikTok,Nordeste,29336.87,48279,451,10.37,Contabilidade
1365,2022-09-27,SEO,Nordeste,39517.63,37765,150,1.91,Financeiro
1366,2023-08-08,Email,Sul,24483.98,52186,129,2.91,Contabilidade
1367,2023-09-19,YouTube,Centro-Oeste,29406.29,7929,17,1.89,Financeiro
1368,2024-12-25,Instagram,Sudeste,534.58,40013,290,3.2,Financeiro
1369,2025-10-07,TikTok,Centro-Oeste,6382.71,48842,379,10.81,Financeiro
1370,2025-02-25,SEO,Centro-Oeste,23185.59,86619,116,1.83,TI
1371,2022-09-06,Google Ads,Centro-Oeste,29182.2,4192,71,0.91,Vendas
1372,2023-12-27,LinkedIn,Sul,42999.44,58024,129,15.87,TI
1373,2025-03-20,LinkedIn,Nordeste,37807.74,83868,30,0.71,Financeiro
1374,2022-10-21,YouTube,Nordeste,1650.99,48260,288,15.95,Logística
1375,2022-09-12,YouTube,Norte,23898.51,29522,103,4.56,Marketing
1376,2023-04-19,Email,Nordeste,3030.0,89340,422,4.27,RH
1377,2023-07-02,Instagram,Sudeste,46727.66,73982,132,1.39,Marketing
1378,2023-05-13,YouTube,Norte,7849.18,66454,473,4.83,Marketing
1379,2023-06-22,SEO,Centro-Oeste,28538.45,80232,371,6.28,Logística
1380,2024-07-23,Facebook,Nordeste,31196.64,59802,431,13.21,Logística
1381,2023-08-13,Instagram,Sudeste,5548.81,96597,363,19.69,RH
1382,2022-10-25,Email,Norte,11506.23,22155,435,12.1,RH
1383,2025-09-25,Instagram,Sudeste,48253.04,51785,201,11.31,Financeiro
1384,2023-07-09,Google Ads,Centro-Oeste,20491.88,6299,417,8.95,Logística
1385,2025-09-21,SEO,Norte,46158.48,11586,172,6.2,RH
1386,2022-06-12,Facebook,Norte,18950.88,46903,258,124.64,Vendas
1387,2022-09-26,Instagram,Norte,35396.74,63498,411,8.42,Logística
1388,2024-01-01,Instagram,Sul,31857.9,95131,300,12.99,Financeiro
1389,2024-05-10,TikTok,Sudeste,39014.2,36770,460,14.88,Vendas
1390,2025-12-02,Email,Nordeste,31285.01,99567,162,4.2,Contabilidade
1391,2024-07-24,LinkedIn,Nordeste,31973.68,94775,450,6.15,RH
1392,2024-05-06,Instagram,Norte,48173.16,46182,311,15.09,TI
1393,2022-01-03,TikTok,Sudeste,694.78,22644,194,16.05,Marketing
1394,2025-07-07,Email,Sul,9766.13,51510,321,3.41,Logística
1395,2023-12-05,LinkedIn,Sudeste,39386.14,9950,497,8.26,Marketing
1396,2022-02-23,SEO,Nordeste,23872.49,1563,57,0.61,RH
1397,2025-02-12,TikTok,Nordeste,28015.67,4974,33,0.35,Marketing
1398,2023-03-06,LinkedIn,Sudeste,2681.81,59889,318,8.3,TI
1399,2024-09-02,LinkedIn,Centro-Oeste,49122.03,12224,313,6.02,RH
1400,2022-11-24,TikTok,Centro-Oeste,17060.29,80500,457,84.79,RH
1401,2022-02-07,Google Ads,Sul,7553.94,8706,278,3.55,Vendas
1402,2025-09-03,TikTok,Norte,8723.79,21528,287,13.76,RH
1403,2023-07-26,SEO,Nordeste,29258.73,33153,385,3.9,Logística
1404,2024-04-26,Google Ads,Nordeste,35013.85,31746,291,8.23,TI
1405,2025-06-25,TikTok,Centro-Oeste,40661.7,16071,415,5.43,Marketing
1406,2022-03-02,LinkedIn,Nordeste,22329.44,26770,317,97.54,Contabilidade
1407,2025-01-07,Google Ads,Sudeste,46803.74,1396,269,5.68,TI
1408,2022-12-13,Email,Norte,23296.36,29971,6,1.22,TI
1409,2025-01-23,YouTube,Sudeste,22240.72,86147,320,5.49,RH
1410,2023-10-27,SEO,Sul,35063.33,45313,248,137.78,RH
1411,2022-07-18,Email,Centro-Oeste,17005.1,6648,385,7.76,RH
1412,2022-12-27,LinkedIn,Sudeste,41459.37,55041,224,4.6,Logística
1413,2022-12-31,YouTube,Centro-Oeste,19727.97,14681,228,2.55,TI
1414,2022-10-03,Google Ads,Centro-Oeste,14472.83,30617,353,3.85,Marketing
1415,2022-04-05,Email,Sudeste,38295.11,20167,165,8.98,Financeiro
1416,2025-09-18,LinkedIn,Centro-Oeste,43849.41,80268,133,3.92,Contabilidade
1417,2022-08-07,YouTube,Sudeste,28742.32,59868,146,3.39,TI
1418,2025-10-22,YouTube,Sul,22136.83,67944,457,7.62,RH
1419,2025-06-24,Facebook,Norte,15801.81,8156,138,2.1,Logística
1420,2024-07-26,Instagram,Sudeste,40571.21,38971,223,13.93,RH
1421,2025-08-30,TikTok,Sul,22435.2,81104,120,2.27,Vendas
1422,2022-05-29,Instagram,Centro-Oeste,22780.25,76365,26,0.73,Contabilidade
1423,2023-06-29,SEO,Sul,5564.78,69358,379,15.09,Marketing
1424,2024-06-17,Google Ads,Centro-Oeste,49110.61,58723,479,332.64,Marketing
1425,2025-04-21,LinkedIn,Sudeste,2059.95,46162,321,26.35,Contabilidade
1426,2024-02-04,YouTube,Sul,25497.15,24387,228,3.18,Logística
1427,2022-04-13,LinkedIn,Nordeste,45148.05,62554,71,2.02,Marketing
1428,2022-10-16,SEO,Sudeste,38838.09,64408,60,1.92,TI
1429,2022-01-10,Google Ads,Sul,7799.53,45749,127,1.67,Logística
1430,2023-12-16,Facebook,Centro-Oeste,25346.78,31687,294,12.13,Logística
1431,2024-03-06,YouTube,Norte,15316.24,1905,174,1.81,RH
1432,2022-01-02,SEO,Sudeste,39245.57,71476,437,12.18,Financeiro
1433,2025-11-30,LinkedIn,Norte,32702.84,27500,23,0.51,TI
1434,2023-05-19,YouTube,Centro-Oeste,41075.57,86752,499,15.61,Vendas
1435,2024-06-07,Email,Sul,29456.51,90083,165,1.66,Contabilidade
1436,2024-06-22,Google Ads,Sudeste,22246.04,6702,368,5.2,TI
1437,2024-02-12,Facebook,Centro-Oeste,1342.21,32406,139,3.35,Contabilidade
1438,2023-07-23,Facebook,Sudeste,22312.47,41484,26,0.55,Vendas
1439,2022-06-18,YouTube,Nordeste,19437.21,67025,224,2.94,Financeiro
1440,2024-01-03,TikTok,Sudeste,9404.28,40459,40,19.9,Logística
1441,2024-02-07,YouTube,Sudeste,16319.22,16982,497,5.73,Vendas
1442,2024-10-19,Email,Norte,14594.45,36920,276,9.55,Financeiro
1443,2023-04-24,Facebook,Centro-Oeste,25344.64,15264,451,5.41,RH
1444,2023-03-01,Email,Sul,23559.28,23547,214,14.8,Logística
1445,2023-03-25,Instagram,Norte,8135.56,42162,104,1.12,Contabilidade
1446,2025-12-01,Facebook,Nordeste,1288.14,19168,236,112.38,Marketing
1447,2024-11-13,Email,Centro-Oeste,35946.89,56038,485,6.44,Contabilidade
1448,2025-09-27,Email,Norte,24200.58,97218,186,2.41,Logística
1449,2022-01-15,Email,Centro-Oeste,34816.93,55747,199,2.19,RH
1450,2022-06-23,Facebook,Sudeste,41907.47,90865,295,5.69,Marketing
1451,2024-10-03,TikTok,Sudeste,22064.54,49816,205,2.61,Logística
1452,2023-05-31,TikTok,Sudeste,21707.88,7143,205,2.2,Marketing
1453,2025-10-06,SEO,Nordeste,6373.54,77823,256,3.54,Marketing
1454,2023-01-14,Facebook,Sudeste,16543.66,48678,164,14.7,Marketing
1455,2024-11-29,TikTok,Sul,28703.99,18610,275,2.8,RH
1456,2024-08-16,SEO,Centro-Oeste,25113.83,98045,73,1.58,Vendas
1457,2022-06-07,SEO,Norte,8413.9,55284,220,7.62,RH
1458,2025-10-23,LinkedIn,Sul,41360.78,57596,239,5.18,TI
1459,2024-09-07,Instagram,Centro-Oeste,3179.0,55379,409,5.7,Vendas
1460,2022-11-29,Facebook,Centro-Oeste,29249.4,33397,125,12.36,Vendas
