id,data_lancamento,regiao,receita,despesa,lucro,margem_percentual,mes,ano
1060,2022-05-26,Sul,459227.26,269563.15,189664.11,41.3,Abr,2023
1061,2024-10-02,Norte,260168.76,196854.5,63314.26,24.34,Abr,2023
1062,2024-05-05,Sudeste,374613.56,191213.84,183399.72,48.96,Jan,2024
1063,2025-10-03,Norte,97442.35,43758.2,53684.15,55.09,Set,2024
1064,2025-01-17,Sudeste,44242.76,27489.68,16753.08,37.87,Jan,2025
1065,2023-09-22,Sul,284757.66,203268.93,81488.73,28.62,Set,2024
1066,2022-05-11,Norte,208929.91,134383.9,74546.01,35.68,Abr,2022
1067,2025-04-19,Sudeste,471957.36,377011.62,94945.74,20.12,Jun,2025
1068,2022-02-27,Centro-Oeste,107242.01,76744.69,30497.32,28.44,Jan,2024
1069,2024-03-07,Norte,385127.38,138107.2,247020.18,64.14,Jul,2025
1070,2022-07-20,Nordeste,318328.18,283851.59,34476.59,10.83,Jan,2025
1071,2023-12-17,Nordeste,101279.45,47647.69,53631.76,52.95,Out,2025
1072,2022-01-27,Centro-Oeste,44986.63,35331.18,9655.45,21.46,Set,2022
1073,2023-10-07,Sudeste,257979.2,219472.81,38506.39,14.93,Mai,2025
1074,2023-06-03,Norte,180748.95,131051.84,49697.11,27.5,Mar,2024
1075,2024-07-30,Norte,381832.8,170410.36,211422.44,55.37,Abr,2023
1076,2023-11-24,Centro-Oeste,229770.39,163842.17,65928.22,28.69,Mai,2024
1077,2025-06-18,Norte,168989.59,143642.68,25346.91,15.0,Jun,2025
1078,2022-05-08,Norte,453504.17,191082.73,262421.44,57.87,Out,2024
1079,2023-07-22,Centro-Oeste,66982.06,23106.49,43875.57,65.5,Nov,2025
1080,2023-08-28,Centro-Oeste,320401.14,128884.52,191516.62,59.77,Dez,2025
1081,2022-04-07,Centro-Oeste,212875.57,119366.77,93508.8,43.93,Fev,2023
1082,2023-02-05,Sudeste,258917.58,90693.63,168223.95,64.97,Out,2025
1083,2024-08-01,Nordeste,115061.21,40680.82,74380.39,64.64,Abr,2023
1084,2023-12-23,Sudeste,496940.73,316019.05,180921.68,36.41,Set,2023
1085,2023-11-14,Sudeste,197840.84,150051.79,47789.05,24.16,Jan,2022
1086,2022-03-11,Nordeste,396870.8,197463.32,199407.48,50.24,Mai,2023
1087,2022-11-11,Sul,60615.63,49052.26,11563.37,19.08,Mar,2023
1088,2022-09-11,Nordeste,363740.8,197536.9,166203.9,45.69,Mai,2023
1089,2022-07-01,Nordeste,120410.05,105381.2,15028.85,12.48,Jan,2024
1090,2022-05-22,Nordeste,244215.21,163665.43,80549.78,32.98,Nov,2025
1091,2024-12-22,Sul,2300.0,1385.82,914.18,39.75,Ago,2023
1092,2024-07-08,Norte,394204.95,275241.64,118963.31,30.18,Mar,2024
1093,2025-11-09,Centro-Oeste,185653.47,90189.58,95463.89,51.42,Abr,2022
1094,2024-03-26,Sul,338153.0,111612.43,226540.57,66.99,Dez,2022
1095,2025-10-11,Sul,239335.38,73956.57,165378.81,69.1,Jul,2022
1096,2023-09-19,Centro-Oeste,275025.1,154480.48,120544.62,43.83,Abr,2024
1097,2023-04-08,Centro-Oeste,491969.14,320598.41,171370.73,34.83,Jun,2025
1098,2025-10-10,Norte,460112.52,250253.09,209859.43,45.61,Jun,2025
1099,2024-04-15,Norte,104136.67,55566.44,48570.23,46.64,Jan,2022
1100,2023-03-13,Norte,422158.18,300201.77,121956.41,28.89,Mar,2023
1101,2024-10-14,Nordeste,11745.11,9798.6,1946.51,16.57,Jul,2024
1102,2022-03-22,Sul,221145.85,198809.65,22336.2,10.1,Fev,2025
1103,2023-12-03,Norte,297728.54,96864.61,200863.93,67.47,Abr,2024
1104,2022-10-26,Sul,484829.56,158212.8,326616.76,67.37,Dez,2024
1105,2023-07-17,Nordeste,365458.69,273178.79,92279.9,25.25,Mai,2024
1106,2025-07-11,Norte,407051.5,344640.37,62411.13,15.33,Nov,2025
1107,2023-04-02,Sul,263175.59,167111.27,96064.32,36.5,Mar,2022
1108,2023-05-20,Sudeste,406846.87,336155.54,70691.33,17.38,Ago,2024
1109,2025-10-27,Centro-Oeste,264519.77,116448.54,148071.23,55.98,Jul,2025
1110,2024-05-27,Sudeste,468383.13,413463.18,54919.95,11.73,Set,2023
1111,2022-02-23,Sudeste,308255.11,102548.58,205706.53,66.73,Abr,2025
1112,2024-07-16,Sudeste,8295.51,6971.26,1324.25,15.96,Mai,2025
1113,2024-11-05,Centro-Oeste,424650.39,195870.78,228779.61,53.87,Jan,2023
1114,2023-08-02,Centro-Oeste,186636.65,106490.21,80146.44,42.94,Dez,2024
1115,2025-02-16,Nordeste,390599.9,176641.44,213958.46,54.78,Jun,2025
1116,2022-04-07,Sul,314710.59,126882.23,187828.36,59.68,Mai,2023
1117,2023-07-31,Sudeste,428840.56,140178.79,288661.77,67.31,Out,2024
1118,2023-04-21,Norte,372716.98,243771.48,128945.5,34.6,Fev,2025
1119,2022-02-28,Sudeste,411407.96,348134.04,63273.92,15.38,Jun,2023
1120,2025-12-11,Sul,499876.85,218747.13,281129.72,56.24,Set,2024
1121,2024-05-17,Norte,383464.89,218905.32,164559.57,42.91,Jan,2024
1122,2024-11-20,Nordeste,91507.3,29638.7,61868.6,67.61,Out,2025
1123,2024-12-12,Sul,375362.32,188175.99,187186.33,49.87,Mai,2023
1124,2024-11-18,Norte,341264.33,146650.39,194613.94,57.03,Dez,2024
1125,2023-04-19,Centro-Oeste,109331.71,91701.37,17630.34,16.13,Ago,2022
1126,2024-10-11,Sul,467971.38,333780.24,134191.14,28.68,Jan,2024
1127,2024-06-28,Sul,390566.67,299235.62,91331.05,23.38,Jan,2024
1128,2023-09-27,Centro-Oeste,315465.71,246556.98,68908.73,21.84,Jun,2023
1129,2023-01-17,Centro-Oeste,293286.41,153207.57,140078.84,47.76,Out,2022
1130,2024-07-06,Centro-Oeste,144214.88,43840.42,100374.46,69.6,Jun,2023
1131,2023-02-19,Norte,49260.88,29754.41,19506.47,39.6,Dez,2022
1132,2024-03-07,Sul,173936.76,144939.87,28996.89,16.67,Jul,2024
1133,2023-07-27,Norte,401631.55,136278.03,265353.52,66.07,Jul,2024
1134,2022-08-01,Sudeste,366874.58,123828.44,243046.14,66.25,Set,2025
1135,2025-10-05,Norte,381703.22,335481.87,46221.35,12.11,Jan,2024
1136,2022-09-23,Sudeste,201178.17,83773.43,117404.74,58.36,Mar,2024
1137,2022-03-07,Nordeste,212008.59,182144.25,29864.34,14.09,Jun,2025
1138,2023-04-22,Centro-Oeste,271874.35,149184.49,122689.86,45.13,Ago,2025
1139,2023-03-14,Sudeste,210124.03,121060.6,89063.43,42.39,Jan,2023
1140,2022-08-16,Nordeste,460539.68,377293.23,83246.45,18.08,Mai,2024
1141,2023-07-17,Sudeste,281299.0,98236.0,183063.0,65.08,Out,2024
1142,2022-07-27,Sul,449576.49,320821.54,128754.95,28.64,Nov,2024
1143,2024-11-16,Nordeste,34096.69,22387.96,11708.73,34.34,Dez,2023
1144,2022-10-17,Sul,240947.48,132854.44,108093.04,44.86,Out,2022
1145,2024-09-20,Norte,256012.22,217498.13,38514.09,15.04,Jan,2024
1146,2022-12-03,Nordeste,296512.97,90957.22,205555.75,69.32,Abr,2022
1147,2023-05-18,Nordeste,138940.42,100712.74,38227.68,27.51,Ago,2023
1148,2024-09-29,Centro-Oeste,65319.18,27046.65,38272.53,58.59,Set,2022
1149,2025-03-20,Sudeste,52207.17,19858.86,32348.31,61.96,Dez,2025
1150,2022-05-25,Norte,470736.13,283439.04,187297.09,39.79,Mai,2025
1151,2024-02-26,Nordeste,221337.48,177208.97,44128.51,19.94,Fev,2024
1152,2022-04-14,Sul,308114.65,129105.52,179009.13,58.1,Jul,2023
1153,2024-11-13,Sudeste,325695.49,274101.75,51593.74,15.84,Fev,2022
1154,2025-03-05,Nordeste,259715.6,167320.65,92394.95,35.58,Set,2023
1155,2025-12-29,Centro-Oeste,343458.86,160841.19,182617.67,53.17,Jan,2023
1156,2022-04-04,Sul,217416.02,158297.56,59118.46,27.19,Abr,2024
1157,2025-01-15,Sul,331184.65,277711.24,53473.41,16.15,Ago,2024
1158,2025-08-15,Centro-Oeste,317450.04,135675.85,181774.19,57.26,Jan,2024
1159,2022-11-22,Norte,387706.52,243927.47,143779.05,37.08,Mai,2024
1160,2023-01-02,Sul,314637.06,268748.86,45888.2,14.58,Ago,2025
1161,2024-06-06,Sudeste,463102.25,325023.3,138078.95,29.82,Jun,2023
1162,2025-02-21,Sul,375271.1,204747.06,170524.04,45.44,Fev,2024
1163,2023-03-12,Sul,484745.11,436037.29,48707.82,10.05,Mar,2024
1164,2023-02-14,Nordeste,408356.81,363853.15,44503.66,10.9,Ago,2023
1165,2024-03-20,Centro-Oeste,94861.43,38316.38,56545.05,59.61,Jan,2022
1166,2023-08-10,Sul,300753.22,144220.69,156532.53,52.05,Out,2022
1167,2024-12-02,Centro-Oeste,384198.21,148877.82,235320.39,61.25,Mar,2025
1168,2022-08-12,Sul,117584.31,78324.2,39260.11,33.39,Mar,2022
1169,2024-11-04,Sudeste,158518.32,141654.81,16863.51,10.64,Mai,2024
1170,2022-12-01,Sul,356050.84,283485.34,72565.5,20.38,Jul,2022
1171,2023-10-04,Nordeste,403026.45,123955.28,279071.17,69.24,Nov,2025
1172,2022-04-08,Sudeste,14654.9,5453.42,9201.48,62.79,Mar,2024
1173,2022-11-08,Norte,213921.82,160805.69,53116.13,24.83,Nov,2023
1174,2022-11-11,Centro-Oeste,435896.21,223026.41,212869.8,48.83,Mai,2023
1175,2025-06-02,Nordeste,231094.03,180252.23,50841.8,22.0,Dez,2022
1176,2023-06-18,Centro-Oeste,212497.3,181493.27,31004.03,14.59,Jul,2025
1177,2023-01-24,Sudeste,391494.72,130103.44,261391.28,66.77,Jan,2025
1178,2025-03-05,Centro-Oeste,24453.08,19442.7,5010.38,20.49,Dez,2024
1179,2023-04-24,Sul,242306.1,213880.3,28425.8,11.73,Set,2023
1180,2024-07-16,Sul,491686.12,376206.78,115479.34,23.49,Mai,2023
1181,2024-08-31,Norte,230007.42,203608.53,26398.89,11.48,Nov,2024
1182,2024-04-06,Sul,427006.08,306557.41,120448.67,28.21,Fev,2022
1183,2025-01-24,Norte,359201.64,209580.02,149621.62,41.65,Set,2025
1184,2024-10-31,Norte,401058.46,340747.88,60310.58,15.04,Jun,2022
1185,2022-10-12,Nordeste,264713.09,222845.71,41867.38,15.82,Out,2023
1186,2024-10-28,Sudeste,233782.39,107631.91,126150.48,53.96,Fev,2024
1187,2024-04-03,Nordeste,238933.56,121094.8,117838.76,49.32,Fev,2022
1188,2023-06-14,Sudeste,476486.3,379804.37,96681.93,20.29,Dez,2022
1189,2022-04-02,Sudeste,394630.95,297154.13,97476.82,24.7,Nov,2024
1190,2025-04-26,Norte,447977.82,273062.81,174915.01,39.05,Jan,2023
1191,2025-01-14,Sudeste,450698.92,384385.25,66313.67,14.71,Fev,2024
1192,2022-06-18,Norte,212087.47,89745.5,122341.97,57.68,Mar,2025
1193,2024-08-22,Sul,317062.2,128094.46,188967.74,59.6,Abr,2025
1194,2023-05-01,Norte,492714.41,273028.46,219685.95,44.59,Dez,2024
1195,2022-10-26,Sudeste,236382.02,212674.88,23707.14,10.03,Nov,2022
1196,2025-12-15,Nordeste,374045.33,310423.89,63621.44,17.01,Out,2023
1197,2023-04-24,Sudeste,202069.8,131910.36,70159.44,34.72,Mar,2022
1198,2023-04-21,Centro-Oeste,492716.31,441019.0,51697.31,10.49,Mar,2022
1199,2024-10-19,Sudeste,126484.97,76607.41,49877.56,39.43,Abr,2022
1200,2024-03-17,Nordeste,74468.94,48798.58,25670.36,34.47,Set,2022
1201,2022-09-03,Sul,41450.76,12878.77,28571.99,68.93,Jul,2024
1202,2023-01-28,Centro-Oeste,96854.44,63335.95,33518.49,34.61,Set,2023
1203,2023-08-01,Sudeste,337118.34,151627.74,185490.6,55.02,Set,2023
1204,2022-09-13,Sul,149210.54,106137.03,43073.51,28.87,Set,2025
1205,2023-03-13,Sul,267356.62,196310.82,71045.8,26.57,Fev,2025
1206,2025-02-07,Sul,75142.22,56886.69,18255.53,24.29,Mar,2023
1207,2024-07-25,Centro-Oeste,309767.53,223703.43,86064.1,27.78,Mai,2022
1208,2024-08-25,Norte,388482.29,322078.03,66404.26,17.09,Jun,2024
1209,2023-11-19,Centro-Oeste,143521.37,67293.76,76227.61,53.11,Ago,2024
1210,2022-08-19,Nordeste,176590.53,72355.57,104234.96,59.03,Jul,2022
1211,2022-11-20,Centro-Oeste,406413.87,130266.66,276147.21,67.95,Out,2022
1212,2025-11-14,Sudeste,139433.11,50626.66,88806.45,63.69,Fev,2025
1213,2025-03-03,Sudeste,409344.77,235567.25,173777.52,42.45,Ago,2024
1214,2022-01-22,Norte,370082.8,263898.23,106184.57,28.69,Mai,2024
1215,2024-10-17,Sul,375680.08,181186.86,194493.22,51.77,Mai,2023
1216,2024-08-12,Nordeste,248622.58,129741.48,118881.1,47.82,Ago,2023
1217,2025-11-10,Sul,83923.74,45142.15,38781.59,46.21,Jun,2023
1218,2023-07-16,Sul,226057.72,102499.72,123558.0,54.66,Ago,2022
1219,2025-04-26,Centro-Oeste,82549.51,32640.43,49909.08,60.46,Fev,2024
1220,2023-05-11,Sudeste,324958.91,221713.31,103245.6,31.77,Out,2023
1221,2025-04-02,Norte,462338.64,151603.83,310734.81,67.21,Mar,2024
1222,2023-04-28,Centro-Oeste,359524.61,218076.3,141448.31,39.34,Dez,2022
1223,2022-02-04,Sul,68075.13,40210.64,27864.49,40.93,Out,2024
1224,2025-12-17,Sul,118803.94,106595.86,12208.08,10.28,Ago,2022
1225,2022-03-13,Norte,469535.73,327783.17,141752.56,30.19,Abr,2025
1226,2024-10-20,Sul,135488.5,87368.35,48120.15,35.52,Mar,2025
1227,2024-02-18,Sul,418477.8,352811.15,65666.65,15.69,Mar,2024
1228,2025-03-16,Sul,199449.33,60586.86,138862.47,69.62,Nov,2023
1229,2023-08-27,Centro-Oeste,56728.61,47919.73,8808.88,15.53,Ago,2024
1230,2025-11-12,Centro-Oeste,493288.7,244945.94,248342.76,50.34,Fev,2024
1231,2024-04-17,Norte,293123.48,194351.77,98771.71,33.7,Abr,2024
1232,2022-11-27,Sudeste,210494.78,162121.26,48373.52,22.98,Jan,2025
1233,2022-03-23,Norte,38637.45,26817.35,11820.1,30.59,Out,2022
1234,2025-06-23,Centro-Oeste,243243.85,88282.5,154961.35,63.71,Abr,2025
1235,2024-08-02,Sudeste,75496.55,62800.49,12696.06,16.82,Dez,2024
1236,2024-12-10,Centro-Oeste,4034.77,2699.74,1335.03,33.09,Ago,2025
1237,2025-10-25,Norte,182392.06,77941.08,104450.98,57.27,Jun,2024
1238,2022-05-12,Sudeste,161862.59,144415.75,17446.84,10.78,Mai,2023
1239,2025-04-22,Sul,372990.76,266247.12,106743.64,28.62,Mar,2023
1240,2024-08-03,Norte,193486.44,149743.98,43742.46,22.61,Jan,2025
1241,2025-02-04,Sul,126821.0,46039.29,80781.71,63.7,Jul,2023
1242,2025-12-25,Sudeste,384909.84,274201.26,110708.58,28.76,Dez,2024
1243,2025-10-12,Sul,245281.39,87710.81,157570.58,64.24,Set,2025
1244,2025-11-05,Nordeste,411664.51,280068.15,131596.36,31.97,Jan,2025
1245,2024-08-27,Sul,171149.84,146298.97,24850.87,14.52,Jul,2022
1246,2023-06-01,Norte,190393.3,155331.71,35061.59,18.42,Dez,2023
1247,2025-06-23,Nordeste,418000.17,134683.34,283316.83,67.78,Mar,2023
1248,2022-12-31,Norte,11851.39,5633.95,6217.44,52.46,Jul,2025
1249,2024-10-23,Nordeste,244568.22,163776.57,80791.65,33.03,Jul,2022
1250,2022-06-18,Norte,296510.69,143255.85,153254.84,51.69,Mar,2023
1251,2024-11-12,Norte,298760.64,125702.93,173057.71,57.93,Mar,2025
1252,2025-09-02,Nordeste,156696.9,103071.86,53625.04,34.22,Set,2022
1253,2025-07-10,Nordeste,116225.05,59029.8,57195.25,49.21,Mar,2025
1254,2022-06-24,Sudeste,158392.5,121946.52,36445.98,23.01,Ago,2023
1255,2023-01-13,Centro-Oeste,291201.27,200114.92,91086.35,31.28,Ago,2023
1256,2024-12-23,Norte,212686.13,188748.63,23937.5,11.25,Mar,2023
1257,2022-11-01,Centro-Oeste,9657.89,6899.29,2758.6,28.56,Mar,2025
1258,2022-07-01,Sul,25264.47,8617.35,16647.12,65.89,Nov,2022
1259,2023-05-16,Norte,444395.81,378048.41,66347.4,14.93,Ago,2023
1260,2025-02-23,Norte,262936.54,226918.5,36018.04,13.7,Fev,2023
1261,2025-07-05,Nordeste,84062.78,32088.75,51974.03,61.83,Dez,2025
1262,2022-07-14,Norte,175734.12,66178.71,109555.41,62.34,Fev,2022
1263,2023-11-13,Nordeste,222023.36,151694.88,70328.48,31.68,Jan,2024
1264,2025-03-26,Norte,352233.85,112947.05,239286.8,67.93,Fev,2025
1265,2024-11-11,Centro-Oeste,59257.35,35712.59,23544.76,39.73,Nov,2022
1266,2023-10-24,Norte,42572.53,30492.21,12080.32,28.38,Nov,2024
1267,2023-12-05,Norte,54531.49,43394.44,11137.05,20.42,Fev,2022
1268,2024-07-22,Centro-Oeste,488185.06,411649.9,76535.16,15.68,Jan,2023
1269,2023-02-04,Sul,198244.42,154878.67,43365.75,21.87,Jan,2025
1270,2025-06-16,Sul,123895.91,37784.15,86111.76,69.5,Fev,2024
1271,2022-08-09,Sul,302969.04,134630.13,168338.91,55.56,Fev,2022
1272,2022-09-08,Centro-Oeste,138653.58,50816.2,87837.38,63.35,Jul,2022
1273,2024-04-18,Norte,394043.26,193411.08,200632.18,50.92,Jan,2024
1274,2023-08-29,Sul,278215.21,215968.51,62246.7,22.37,Dez,2023
1275,2022-11-23,Sudeste,170316.16,112015.01,58301.15,34.23,Jun,2023
1276,2023-09-09,Sudeste,480307.69,358802.62,121505.07,25.3,Out,2022
1277,2025-10-30,Nordeste,177627.4,134822.52,42804.88,24.1,Dez,2024
1278,2025-03-28,Norte,238760.35,73563.09,165197.26,69.19,Ago,2023
1279,2025-08-17,Sudeste,178669.19,98809.09,79860.1,44.7,Mai,2022
1280,2025-10-03,Centro-Oeste,492791.63,424469.6,68322.03,13.86,Set,2024
1281,2025-01-21,Centro-Oeste,253491.18,87159.33,166331.85,65.62,Jun,2025
1282,2022-02-17,Sudeste,238104.05,138704.78,99399.27,41.75,Ago,2024
1283,2024-06-06,Nordeste,236706.18,212608.47,24097.71,10.18,Ago,2022
1284,2024-03-09,Norte,30116.11,23701.16,6414.95,21.3,Jan,2024
1285,2023-05-27,Norte,87099.88,65916.06,21183.82,24.32,Ago,2023
1286,2023-04-25,Sul,460586.52,340979.86,119606.66,25.97,Jul,2023
1287,2025-06-29,Sudeste,429823.58,145838.38,283985.2,66.07,Set,2022
1288,2025-08-27,Sul,5672.48,3290.96,2381.52,41.98,Jul,2022
1289,2022-01-02,Norte,459649.56,256174.42,203475.14,44.27,Set,2024
1290,2023-11-02,Centro-Oeste,123441.16,89924.34,33516.82,27.15,Jan,2025
1291,2023-06-14,Centro-Oeste,149478.65,91919.81,57558.84,38.51,Mai,2023
1292,2024-04-21,Sul,381594.18,174500.87,207093.31,54.27,Mar,2025
1293,2023-03-20,Sul,200029.18,109703.53,90325.65,45.16,Jun,2022
1294,2022-08-09,Nordeste,292974.45,210341.92,82632.53,28.2,Set,2023
1295,2025-06-14,Centro-Oeste,95117.2,80704.53,14412.67,15.15,Fev,2024
1296,2025-03-21,Sul,458079.5,385273.35,72806.15,15.89,Mar,2025
1297,2024-07-18,Norte,231114.67,207117.61,23997.06,10.38,Abr,2024
1298,2025-08-18,Sudeste,267162.16,177092.91,90069.25,33.71,Fev,2025
1299,2022-08-02,Norte,12640.2,4405.56,8234.64,65.15,Abr,2025
1300,2025-01-12,Sudeste,251277.07,85559.73,165717.34,65.95,Nov,2025
1301,2025-03-31,Nordeste,333303.25,204876.77,128426.48,38.53,Out,2023
1302,2024-07-12,Sudeste,30158.25,10088.18,20070.07,66.55,Mar,2024
1303,2022-04-17,Sul,277555.14,91367.25,186187.89,67.08,Nov,2022
1304,2025-07-21,Centro-Oeste,428238.75,371079.44,57159.31,13.35,Jan,2024
1305,2024-03-19,Norte,204743.52,108618.4,96125.12,46.95,Jun,2022
1306,2023-01-09,Centro-Oeste,208722.23,133630.76,75091.47,35.98,Dez,2024
1307,2024-12-02,Sul,367332.39,300107.2,67225.19,18.3,Ago,2023
1308,2022-02-22,Sudeste,230572.97,146464.39,84108.58,36.48,Nov,2022
1309,2022-02-24,Nordeste,132281.14,48815.11,83466.03,63.1,Mai,2022
1310,2022-08-02,Sudeste,205745.11,145559.19,60185.92,29.25,Ago,2023
1311,2025-07-20,Sudeste,96229.58,57644.54,38585.04,40.1,Abr,2022
1312,2023-04-05,Nordeste,284539.61,87903.99,196635.62,69.11,Jan,2022
1313,2022-09-12,Sul,337932.16,133860.98,204071.18,60.39,Jul,2024
1314,2024-02-03,Centro-Oeste,224603.52,102200.14,122403.38,54.5,Jan,2023
1315,2024-07-10,Centro-Oeste,102874.34,46197.6,56676.74,55.09,Dez,2024
1316,2023-12-07,Sudeste,419569.57,156145.34,263424.23,62.78,Jun,2022
1317,2023-10-25,Norte,109904.52,64190.1,45714.42,41.59,Jan,2025
1318,2024-11-11,Nordeste,129069.12,78596.91,50472.21,39.1,Jul,2023
1319,2022-03-12,Nordeste,413435.76,144342.89,269092.87,65.09,Dez,2022
1320,2024-04-08,Nordeste,455258.58,357044.05,98214.53,21.57,Jan,2025
1321,2024-05-21,Sudeste,330013.93,233568.19,96445.74,29.22,Out,2024
1322,2025-10-23,Sudeste,356415.98,212222.24,144193.74,40.46,Fev,2025
1323,2024-07-07,Nordeste,442673.54,341366.86,101306.68,22.89,Jun,2022
1324,2025-05-04,Sudeste,403687.73,226765.47,176922.26,43.83,Abr,2025
1325,2024-07-07,Sul,172019.83,132976.67,39043.16,22.7,Mai,2023
1326,2022-09-02,Centro-Oeste,425949.53,296171.11,129778.42,30.47,Fev,2022
1327,2025-07-20,Sul,4986.24,4260.78,725.46,14.55,Fev,2025
1328,2023-04-13,Centro-Oeste,256769.9,89098.7,167671.2,65.3,Ago,2022
1329,2025-11-11,Nordeste,453299.05,151977.11,301321.94,66.47,Dez,2025
1330,2024-04-18,Centro-Oeste,213220.71,78096.5,135124.21,63.37,Set,2022
1331,2023-05-07,Sudeste,263385.96,159623.7,103762.26,39.4,Jul,2022
1332,2024-07-11,Norte,211056.13,145637.59,65418.54,31.0,Mar,2024
1333,2024-07-12,Centro-Oeste,171312.47,57080.23,114232.24,66.68,Set,2024
1334,2025-10-04,Sudeste,287269.93,191223.02,96046.91,33.43,Set,2023
1335,2023-06-29,Norte,418162.71,349310.06,68852.65,16.47,Set,2023
1336,2023-09-21,Nordeste,135589.0,94488.47,41100.53,30.31,Mai,2022
1337,2023-11-17,Centro-Oeste,92361.23,56384.87,35976.36,38.95,Out,2022
1338,2022-08-10,Sudeste,29176.58,16748.08,12428.5,42.6,Jun,2025
1339,2023-10-04,Sudeste,189576.47,134449.58,55126.89,29.08,Out,2022
1340,2024-11-05,Norte,421521.87,335903.98,85617.89,20.31,Set,2025
1341,2022-05-05,Norte,380606.17,160285.37,220320.8,57.89,Ago,2023
1342,2023-11-05,Centro-Oeste,277219.06,197087.57,80131.49,28.91,Abr,2025
1343,2024-03-17,Sul,2667.37,996.3,1671.07,62.65,Out,2023
1344,2022-10-07,Nordeste,262993.7,151330.7,111663.0,42.46,Mai,2025
1345,2025-10-22,Nordeste,204332.8,178160.13,26172.67,12.81,Mai,2025
1346,2022-03-31,Norte,237653.76,168395.06,69258.7,29.14,Abr,2022
1347,2024-05-26,Nordeste,12113.64,8176.43,3937.21,32.5,Mai,2024
1348,2023-10-06,Sudeste,99460.87,84631.73,14829.14,14.91,Fev,2023
1349,2023-01-05,Sudeste,386251.45,193652.06,192599.39,49.86,Fev,2022
1350,2024-05-16,Sudeste,201825.53,92019.51,109806.02,54.41,Jun,2025
1351,2023-08-04,Nordeste,183721.72,82695.06,101026.66,54.99,Nov,2022
1352,2024-06-25,Centro-Oeste,322623.73,138410.11,184213.62,57.1,Out,2025
1353,2024-04-29,Sudeste,97591.72,46808.87,50782.85,52.04,Fev,2023
1354,2023-09-06,Sul,411882.07,297238.85,114643.22,27.83,Set,2025
1355,2022-06-03,Centro-Oeste,216860.87,181086.82,35774.05,16.5,Jun,2025
1356,2025-10-02,Nordeste,414715.94,345942.29,68773.65,16.58,Fev,2023
1357,2025-11-25,Sul,478952.55,424247.59,54704.96,11.42,Fev,2023
1358,2023-05-11,Sul,291744.39,153778.67,137965.72,47.29,Dez,2022
1359,2022-11-24,Sul,85241.5,66453.45,18788.05,22.04,Ago,2025
1360,2022-02-03,Sudeste,243384.09,98781.96,144602.13,59.41,Fev,2022
1361,2025-08-07,Nordeste,108464.17,56354.55,52109.62,48.04,Abr,2025
1362,2025-04-23,Centro-Oeste,206940.26,155373.95,51566.31,24.92,Out,2024
1363,2023-02-26,Sudeste,302780.04,180683.23,122096.81,40.33,Ago,2025
1364,2022-12-13,Centro-Oeste,140292.52,83363.36,56929.16,40.58,Jun,2025
1365,2023-11-08,Centro-Oeste,58049.21,49740.34,8308.87,14.31,Mai,2025
1366,2024-07-24,Sudeste,270490.81,158337.45,112153.36,41.46,Jan,2024
1367,2025-01-17,Norte,35447.5,26182.91,9264.59,26.14,Ago,2025
1368,2025-04-14,Sul,56075.46,19855.81,36219.65,64.59,Mai,2024
1369,2025-02-22,Nordeste,155676.62,107061.57,48615.05,31.23,Out,2025
1370,2023-07-12,Sudeste,107380.42,85778.29,21602.13,20.12,Jan,2022
1371,2025-09-09,Centro-Oeste,155828.9,101437.57,54391.33,34.9,Jun,2024
1372,2022-08-25,Nordeste,495627.58,288279.13,207348.45,41.84,Jan,2022
1373,2022-06-30,Sudeste,221054.96,196217.83,24837.13,11.24,Set,2022
1374,2025-02-22,Nordeste,268850.28,142056.46,126793.82,47.16,Mai,2023
1375,2024-08-28,Sudeste,123374.39,83976.97,39397.42,31.93,Jul,2025
1376,2025-07-01,Sul,483861.39,202651.59,281209.8,58.12,Out,2023
1377,2025-12-07,Centro-Oeste,289189.49,182359.86,106829.63,36.94,Out,2022
1378,2022-08-28,Sul,181913.74,112360.51,69553.23,38.23,Nov,2024
1379,2023-08-29,Norte,256854.38,119538.94,137315.44,53.46,Fev,2022
1380,2024-04-01,Sudeste,420676.28,309297.12,111379.16,26.48,Jan,2022
1381,2025-05-17,Nordeste,211903.08,159072.26,52830.82,24.93,Set,2024
1382,2022-03-02,Sudeste,245714.69,149077.17,96637.52,39.33,Abr,2025
