id,data_venda,produto,regiao,quantidade,preco_unitario,valor_total,canal,codigo_pedido
1267,2024-10-03,Smartphone,Norte,1,4993.68,4993.68,Televendas,VND-01267
1268,2025-10-17,"Monitor 27""",Norte,15,2637.18,39557.7,Loja Física,VND-01268
1269,2025-04-24,"Monitor 27""",Nordeste,13,2033.09,26430.17,Online,VND-01269
1270,2023-11-25,Mouse Wireless,Sul,12,4877.28,58527.36,Televendas,VND-01270
1271,2024-05-19,Roteador WiFi 6,Sudeste,4,1202.7,4810.8,Marketplace,VND-01271
1272,2025-08-11,SSD 1TB,Centro-Oeste,19,2988.57,56782.83,Televendas,VND-01272
1273,2024-09-19,Impressora Laser,Centro-Oeste,20,4753.19,95063.8,Loja Física,VND-01273
1274,2023-05-29,Memória RAM 16GB,Sudeste,15,584.78,8771.7,Loja Física,VND-01274
1275,2022-04-19,Mesa Digitalizadora,Norte,5,197.13,985.65,Televendas,VND-01275
1276,2024-02-23,"Tablet 10""",Centro-Oeste,1,4861.76,4861.76,Loja Física,VND-01276
1277,2022-07-17,Cadeira Ergonômica,Norte,10,3128.74,31287.4,Televendas,VND-01277
1278,2025-09-17,Memória RAM 16GB,Sudeste,15,1049.56,15743.4,Marketplace,VND-01278
1279,2025-01-12,Impressora Laser,Norte,18,1750.9,31516.2,Online,VND-01279
1280,2022-09-01,SSD 1TB,Sudeste,14,4406.62,61692.68,Marketplace,VND-01280
1281,2022-03-15,Notebook Pro,Nordeste,13,2240.65,29128.45,Marketplace,VND-01281
1282,2022-10-03,Headset Gamer,Sudeste,6,2482.82,14896.92,Televendas,VND-01282
1283,2024-10-01,Smartphone,Sul,4,2865.83,11463.32,Televendas,VND-01283
1284,2022-11-17,Impressora Laser,Norte,16,2833.16,45330.56,Televendas,VND-01284
1285,2024-02-13,"Tablet 10""",Centro-Oeste,9,2498.72,22488.48,Marketplace,VND-01285
1286,2025-04-24,Notebook Pro,Nordeste,11,354.05,3894.55,Marketplace,VND-01286
1287,2025-04-10,Notebook Pro,Centro-Oeste,12,4057.29,48687.48,Televendas,VND-01287
1288,2024-01-02,SSD 1TB,Centro-Oeste,4,2169.33,8677.32,Online,VND-01288
1289,2025-08-20,Headset Gamer,Sul,8,1275.69,10205.52,Online,VND-01289
1290,2022-08-23,Webcam HD,Nordeste,3,4351.25,13053.75,Online,VND-01290
1291,2024-08-01,Smartphone,Sudeste,18,1664.28,29957.04,Televendas,VND-01291
1292,2024-08-19,"Tablet 10""",Norte,9,150.99,1358.91,Marketplace,VND-01292
1293,2023-10-23,"Tablet 10""",Norte,13,2873.25,37352.25,Televendas,VND-01293
1294,2023-02-26,Webcam HD,Sudeste,4,3469.78,13879.12,Marketplace,VND-01294
1295,2024-01-15,SSD 1TB,Nordeste,6,3093.4,18560.4,Televendas,VND-01295
1296,2025-01-02,Mouse Wireless,Centro-Oeste,3,4209.88,12629.64,Marketplace,VND-01296
1297,2025-03-20,SSD 1TB,Nordeste,2,1521.74,3043.48,Online,VND-01297
1298,2023-11-21,Headset Gamer,Norte,19,518.93,9859.67,Televendas,VND-01298
1299,2022-06-07,Smartphone,Centro-Oeste,14,1088.21,15234.94,Marketplace,VND-01299
1300,2023-10-04,Mouse Wireless,Sudeste,14,3334.11,46677.54,Televendas,VND-01300
1301,2024-07-17,Smartphone,Sul,9,3143.57,28292.13,Loja Física,VND-01301
1302,2024-11-23,Mesa Digitalizadora,Nordeste,1,3157.83,3157.83,Televendas,VND-01302
1303,2024-08-15,Headset Gamer,Sul,7,3320.99,23246.93,Televendas,VND-01303
1304,2022-05-03,Impressora Laser,Nordeste,19,3646.74,69288.06,Marketplace,VND-01304
1305,2022-11-05,Roteador WiFi 6,Centro-Oeste,15,781.33,11719.95,Televendas,VND-01305
1306,2022-05-12,Smartphone,Nordeste,14,1627.33,22782.62,Televendas,VND-01306
1307,2025-08-16,Teclado Mecânico,Centro-Oeste,9,4127.37,37146.33,Loja Física,VND-01307
1308,2022-11-04,Mouse Wireless,Norte,13,1230.49,15996.37,Loja Física,VND-01308
1309,2025-02-20,SSD 1TB,Sudeste,10,2347.59,23475.9,Online,VND-01309
1310,2022-10-07,Notebook Pro,Centro-Oeste,7,838.82,5871.74,Marketplace,VND-01310
1311,2022-03-28,Roteador WiFi 6,Sudeste,18,921.13,16580.34,Online,VND-01311
1312,2022-06-21,Webcam HD,Sul,2,4304.94,8609.88,Marketplace,VND-01312
1313,2024-04-13,Hub USB-C,Centro-Oeste,3,4507.85,13523.55,Online,VND-01313
1314,2022-10-15,Mouse Wireless,Norte,13,4718.65,61342.45,Online,VND-01314
1315,2025-04-03,Cadeira Ergonômica,Sul,17,3337.87,56743.79,Marketplace,VND-01315
1316,2023-05-03,"Tablet 10""",Norte,16,4428.6,70857.6,Marketplace,VND-01316
1317,2024-03-09,Cadeira Ergonômica,Nordeste,11,4170.05,45870.55,Televendas,VND-01317
1318,2022-12-25,Mouse Wireless,Centro-Oeste,7,764.18,5349.26,Televendas,VND-01318
1319,2025-04-22,Notebook Pro,Sudeste,14,1308.81,18323.34,Marketplace,VND-01319
1320,2024-05-17,Memória RAM 16GB,Nordeste,4,1616.63,6466.52,Marketplace,VND-01320
1321,2024-01-24,Mesa Digitalizadora,Centro-Oeste,5,1846.84,9234.2,Online,VND-01321
1322,2025-09-18,Cadeira Ergonômica,Norte,20,222.31,4446.2,Loja Física,VND-01322
1323,2023-09-26,Smartphone,Centro-Oeste,9,2786.0,25074.0,Online,VND-01323
1324,2024-06-25,SSD 1TB,Norte,18,4341.42,78145.56,Televendas,VND-01324
1325,2023-04-28,Headset Gamer,Nordeste,9,1539.4,13854.6,Loja Física,VND-01325
1326,2025-08-12,SSD 1TB,Norte,15,3175.2,47628.0,Marketplace,VND-01326
1327,2024-10-03,Memória RAM 16GB,Sudeste,3,4124.83,12374.49,Marketplace,VND-01327
1328,2022-07-25,Mesa Digitalizadora,Nordeste,14,4389.97,61459.58,Marketplace,VND-01328
1329,2024-05-11,"Tablet 10""",Sul,17,378.52,6434.84,Marketplace,VND-01329
1330,2022-04-17,Smartphone,Nordeste,15,3491.29,52369.35,Televendas,VND-01330
1331,2023-02-14,Smartphone,Centro-Oeste,5,65.23,326.15,Marketplace,VND-01331
1332,2022-11-20,Mouse Wireless,Sul,19,457.05,8683.95,Loja Física,VND-01332
1333,2023-10-17,Memória RAM 16GB,Sudeste,20,3444.48,68889.6,Loja Física,VND-01333
1334,2025-04-29,Mesa Digitalizadora,Centro-Oeste,9,908.72,8178.48,Marketplace,VND-01334
1335,2024-01-23,Teclado Mecânico,Sudeste,7,467.77,3274.39,Televendas,VND-01335
1336,2022-02-17,Hub USB-C,Sul,19,1161.21,22062.99,Loja Física,VND-01336
1337,2023-02-11,Headset Gamer,Nordeste,3,4871.93,14615.79,Online,VND-01337
1338,2025-05-14,Headset Gamer,Nordeste,13,3109.12,40418.56,Online,VND-01338
1339,2025-03-07,"Monitor 27""",Norte,12,892.11,10705.32,Televendas,VND-01339
1340,2024-10-09,"Monitor 27""",Nordeste,15,4144.92,62173.8,Loja Física,VND-01340
1341,2023-06-30,Headset Gamer,Sudeste,7,4732.96,33130.72,Televendas,VND-01341
1342,2023-02-28,"Tablet 10""",Nordeste,5,2184.98,10924.9,Marketplace,VND-01342
1343,2024-04-16,Cadeira Ergonômica,Nordeste,7,2120.74,14845.18,Online,VND-01343
1344,2023-04-28,"Tablet 10""",Sudeste,10,4881.83,48818.3,Loja Física,VND-01344
1345,2025-08-18,Memória RAM 16GB,Norte,12,2935.37,35224.44,Online,VND-01345
1346,2023-10-25,Roteador WiFi 6,Sudeste,16,709.36,11349.76,Loja Física,VND-01346
1347,2025-05-08,Headset Gamer,Norte,13,3556.84,46238.92,Online,VND-01347
1348,2023-11-13,Hub USB-C,Nordeste,18,340.82,6134.76,Televendas,VND-01348
1349,2025-10-05,Cadeira Ergonômica,Sul,12,4983.86,59806.32,Online,VND-01349
1350,2025-06-23,SSD 1TB,Centro-Oeste,1,1305.6,1305.6,Televendas,VND-01350
1351,2025-02-19,Notebook Pro,Sul,12,704.58,8454.96,Loja Física,VND-01351
1352,2024-10-06,Hub USB-C,Centro-Oeste,9,890.84,8017.56,Televendas,VND-01352
1353,2025-12-25,Impressora Laser,Sudeste,5,493.76,2468.8,Loja Física,VND-01353
1354,2022-04-01,Teclado Mecânico,Sudeste,9,628.37,5655.33,Marketplace,VND-01354
1355,2023-08-03,Hub USB-C,Centro-Oeste,12,4634.87,55618.44,Marketplace,VND-01355
1356,2022-12-04,Webcam HD,Sudeste,17,1599.4,27189.8,Loja Física,VND-01356
1357,2025-09-08,Smartphone,Sudeste,18,4272.52,76905.36,Online,VND-01357
1358,2023-04-16,Teclado Mecânico,Norte,7,785.67,5499.69,Televendas,VND-01358
1359,2024-08-14,SSD 1TB,Norte,9,859.6,7736.4,Televendas,VND-01359
1360,2025-12-23,Impressora Laser,Sudeste,2,2235.52,4471.04,Televendas,VND-01360
1361,2022-10-31,"Monitor 27""",Centro-Oeste,16,606.83,9709.28,Online,VND-01361
1362,2023-01-05,Mesa Digitalizadora,Nordeste,7,4347.46,30432.22,Marketplace,VND-01362
1363,2025-04-14,Mouse Wireless,Sul,19,4459.93,84738.67,Online,VND-01363
1364,2023-01-05,SSD 1TB,Norte,17,3845.9,65380.3,Loja Física,VND-01364
1365,2023-11-05,Notebook Pro,Centro-Oeste,16,3400.7,54411.2,Online,VND-01365
1366,2022-08-06,Mesa Digitalizadora,Centro-Oeste,13,1899.11,24688.43,Loja Física,VND-01366
1367,2025-12-20,Smartphone,Sudeste,1,451.26,451.26,Televendas,VND-01367
1368,2022-01-12,Webcam HD,Norte,9,2991.31,26921.79,Televendas,VND-01368
1369,2025-03-11,Teclado Mecânico,Nordeste,11,4739.72,52136.92,Online,VND-01369
1370,2022-04-24,Roteador WiFi 6,Norte,10,1649.7,16497.0,Televendas,VND-01370
1371,2022-12-31,Mouse Wireless,Sudeste,3,2024.35,6073.05,Online,VND-01371
1372,2022-11-30,SSD 1TB,Sudeste,1,4269.11,4269.11,Marketplace,VND-01372
1373,2024-10-02,Cadeira Ergonômica,Sudeste,5,646.98,3234.9,Marketplace,VND-01373
1374,2025-09-24,"Monitor 27""",Centro-Oeste,20,699.87,13997.4,Loja Física,VND-01374
1375,2024-03-05,Memória RAM 16GB,Centro-Oeste,16,2254.94,36079.04,Televendas,VND-01375
1376,2024-01-25,"Tablet 10""",Nordeste,3,3794.63,11383.89,Televendas,VND-01376
1377,2024-11-17,Webcam HD,Sudeste,14,510.09,7141.26,Loja Física,VND-01377
1378,2024-12-15,Smartphone,Sul,5,4656.8,23284.0,Online,VND-01378
1379,2022-06-12,Hub USB-C,Sudeste,10,2367.68,23676.8,Marketplace,VND-01379
1380,2025-11-02,Hub USB-C,Centro-Oeste,5,4921.72,24608.6,Loja Física,VND-01380
1381,2025-03-10,Notebook Pro,Sul,17,2167.27,36843.59,Online,VND-01381
1382,2024-11-11,SSD 1TB,Sudeste,2,2591.4,5182.8,Online,VND-01382
1383,2025-03-10,Mesa Digitalizadora,Centro-Oeste,15,3321.23,49818.45,Marketplace,VND-01383
1384,2024-10-28,Notebook Pro,Norte,9,2948.56,26537.04,Televendas,VND-01384
1385,2024-03-15,Notebook Pro,Norte,6,3941.58,23649.48,Televendas,VND-01385
1386,2024-07-20,Cadeira Ergonômica,Sudeste,10,1604.03,16040.3,Marketplace,VND-01386
1387,2023-01-19,Mouse Wireless,Nordeste,11,4835.26,53187.86,Online,VND-01387
1388,2025-10-11,"Monitor 27""",Sudeste,20,1333.62,26672.4,Online,VND-01388
1389,2022-01-28,Teclado Mecânico,Sudeste,1,2004.92,2004.92,Televendas,VND-01389
1390,2025-05-17,Roteador WiFi 6,Sudeste,13,4350.46,56555.98,Marketplace,VND-01390
1391,2025-06-17,Webcam HD,Sudeste,20,4075.01,81500.2,Marketplace,VND-01391
1392,2022-01-29,Mouse Wireless,Norte,3,669.19,2007.57,Online,VND-01392
1393,2023-03-05,Memória RAM 16GB,Nordeste,7,4302.11,30114.77,Loja Física,VND-01393
1394,2025-01-08,Mouse Wireless,Norte,14,4218.34,59056.76,Marketplace,VND-01394
1395,2024-05-14,Notebook Pro,Norte,15,783.42,11751.3,Loja Física,VND-01395
1396,2024-06-30,Memória RAM 16GB,Sudeste,5,3706.97,18534.85,Online,VND-01396
1397,2023-02-17,Headset Gamer,Sul,15,2946.87,44203.05,Televendas,VND-01397
1398,2022-07-30,Smartphone,Sudeste,2,1702.56,3405.12,Televendas,VND-01398
1399,2025-05-05,Roteador WiFi 6,Sul,16,3698.54,59176.64,Marketplace,VND-01399
1400,2024-09-22,Impressora Laser,Sul,2,2463.11,4926.22,Televendas,VND-01400
1401,2024-12-17,Notebook Pro,Sudeste,8,3585.74,28685.92,Marketplace,VND-01401
1402,2025-08-20,SSD 1TB,Sudeste,18,364.38,6558.84,Online,VND-01402
1403,2025-08-16,Webcam HD,Sudeste,16,3132.35,50117.6,Televendas,VND-01403
1404,2023-01-29,Memória RAM 16GB,Centro-Oeste,1,848.6,848.6,Televendas,VND-01404
1405,2025-04-18,Hub USB-C,Centro-Oeste,8,2562.8,20502.4,Televendas,VND-01405
1406,2025-12-27,SSD 1TB,Sudeste,5,4421.71,22108.55,Marketplace,VND-01406
1407,2022-11-28,"Tablet 10""",Nordeste,16,4008.79,64140.64,Marketplace,VND-01407
1408,2022-09-22,Teclado Mecânico,Nordeste,3,3351.93,10055.79,Loja Física,VND-01408
1409,2024-05-01,Memória RAM 16GB,Centro-Oeste,20,2486.32,49726.4,Loja Física,VND-01409
1410,2022-02-07,Webcam HD,Centro-Oeste,7,2806.31,19644.17,Marketplace,VND-01410
1411,2024-10-28,Notebook Pro,Norte,6,914.84,5489.04,Marketplace,VND-01411
1412,2023-04-10,"Monitor 27""",Sul,14,614.15,8598.1,Loja Física,VND-01412
1413,2023-11-28,Cadeira Ergonômica,Centro-Oeste,16,1326.22,21219.52,Online,VND-01413
1414,2022-11-06,Mesa Digitalizadora,Sul,18,1374.08,24733.44,Online,VND-01414
1415,2024-06-15,Cadeira Ergonômica,Sudeste,2,4636.83,9273.66,Online,VND-01415
1416,2025-06-02,Cadeira Ergonômica,Norte,4,3919.18,15676.72,Online,VND-01416
1417,2025-07-14,"Monitor 27""",Nordeste,17,571.78,9720.26,Marketplace,VND-01417
1418,2025-12-21,Memória RAM 16GB,Sul,6,3655.33,21931.98,Televendas,VND-01418
1419,2024-01-15,Webcam HD,Nordeste,4,813.76,3255.04,Online,VND-01419
1420,2024-05-01,Cadeira Ergonômica,Norte,7,2223.59,15565.13,Loja Física,VND-01420
1421,2024-10-31,Teclado Mecânico,Norte,16,1739.53,27832.48,Marketplace,VND-01421
1422,2024-04-29,Webcam HD,Nordeste,12,3590.24,43082.88,Loja Física,VND-01422
1423,2023-04-13,Teclado Mecânico,Sudeste,17,2137.52,36337.84,Televendas,VND-01423
1424,2024-11-23,Cadeira Ergonômica,Centro-Oeste,14,4495.42,62935.88,Online,VND-01424
1425,2022-01-21,Roteador WiFi 6,Sul,15,770.64,11559.6,Online,VND-01425
1426,2024-04-02,Cadeira Ergonômica,Nordeste,3,1724.6,5173.8,Televendas,VND-01426
1427,2022-03-17,Smartphone,Nordeste,2,1996.67,3993.34,Online,VND-01427
1428,2024-05-08,SSD 1TB,Sul,17,4864.67,82699.39,Marketplace,VND-01428
1429,2022-01-17,Mesa Digitalizadora,Centro-Oeste,11,4550.69,50057.59,Loja Física,VND-01429
1430,2023-02-25,Hub USB-C,Sul,13,2258.64,29362.32,Televendas,VND-01430
1431,2025-08-21,SSD 1TB,Nordeste,12,4443.99,53327.88,Marketplace,VND-01431
1432,2023-11-17,SSD 1TB,Nordeste,3,233.0,699.0,Marketplace,VND-01432
1433,2025-02-04,Headset Gamer,Sul,7,509.46,3566.22,Marketplace,VND-01433
1434,2025-01-10,"Tablet 10""",Centro-Oeste,6,165.94,995.64,Loja Física,VND-01434
1435,2024-10-31,"Monitor 27""",Norte,10,3646.22,36462.2,Marketplace,VND-01435
1436,2023-12-27,"Monitor 27""",Norte,9,3153.6,28382.4,Online,VND-01436
1437,2022-01-11,Memória RAM 16GB,Centro-Oeste,15,1524.91,22873.65,Loja Física,VND-01437
1438,2025-07-09,Smartphone,Sul,19,2849.71,54144.49,Loja Física,VND-01438
1439,2025-09-27,Cadeira Ergonômica,Sul,12,1531.05,18372.6,Loja Física,VND-01439
1440,2023-05-23,"Monitor 27""",Centro-Oeste,13,2622.35,34090.55,Loja Física,VND-01440
1441,2022-10-28,Roteador WiFi 6,Sudeste,12,2298.83,27585.96,Televendas,VND-01441
1442,2024-05-20,Hub USB-C,Nordeste,3,506.63,1519.89,Televendas,VND-01442
1443,2024-01-27,Smartphone,Sul,7,2258.51,15809.57,Televendas,VND-01443
1444,2024-03-19,Mesa Digitalizadora,Centro-Oeste,19,2816.89,53520.91,Televendas,VND-01444
1445,2025-11-12,Hub USB-C,Sudeste,14,4982.73,69758.22,Televendas,VND-01445
1446,2022-09-18,Memória RAM 16GB,Sudeste,6,764.51,4587.06,Loja Física,VND-01446
1447,2022-08-30,Roteador WiFi 6,Nordeste,17,4323.19,73494.23,Televendas,VND-01447
1448,2022-11-18,Impressora Laser,Centro-Oeste,16,211.41,3382.56,Online,VND-01448
1449,2022-08-14,"Monitor 27""",Centro-Oeste,20,4268.97,85379.4,Marketplace,VND-01449
1450,2022-08-30,Webcam HD,Centro-Oeste,2,2637.75,5275.5,Marketplace,VND-01450
1451,2022-02-27,Cadeira Ergonômica,Nordeste,10,1505.21,15052.1,Loja Física,VND-01451
1452,2023-09-17,Hub USB-C,Centro-Oeste,19,2137.7,40616.3,Loja Física,VND-01452
1453,2024-09-28,Notebook Pro,Norte,6,4104.67,24628.02,Marketplace,VND-01453
1454,2024-05-05,Memória RAM 16GB,Sul,3,4358.61,13075.83,Marketplace,VND-01454
1455,2023-11-23,Cadeira Ergonômica,Sudeste,19,2289.25,43495.75,Televendas,VND-01455
1456,2022-10-11,Impressora Laser,Sudeste,20,707.41,14148.2,Televendas,VND-01456
1457,2023-10-29,"Monitor 27""",Sul,15,787.46,11811.9,Televendas,VND-01457
1458,2024-03-20,Webcam HD,Sul,13,1202.47,15632.11,Online,VND-01458
1459,2025-08-15,"Monitor 27""",Nordeste,15,3692.77,55391.55,Online,VND-01459
1460,2025-12-19,Headset Gamer,Sul,19,3169.04,60211.76,Online,VND-01460
1461,2025-06-21,Impressora Laser,Sul,18,471.5,8487.0,Online,VND-01461
1462,2024-09-01,Impressora Laser,Norte,19,2632.68,50020.92,Online,VND-01462
1463,2022-02-08,Headset Gamer,Nordeste,18,939.73,16915.14,Loja Física,VND-01463
1464,2024-12-28,"Tablet 10""",Centro-Oeste,19,2248.94,42729.86,Televendas,VND-01464
1465,2022-02-17,Webcam HD,Sudeste,19,272.67,5180.73,Loja Física,VND-01465
1466,2024-12-17,Webcam HD,Sudeste,14,169.08,2367.12,Marketplace,VND-01466
1467,2022-07-23,Impressora Laser,Nordeste,3,617.49,1852.47,Marketplace,VND-01467
1468,2022-07-03,Teclado Mecânico,Centro-Oeste,5,954.21,4771.05,Televendas,VND-01468
1469,2023-10-29,Teclado Mecânico,Norte,6,341.62,2049.72,Online,VND-01469
1470,2023-10-18,Teclado Mecânico,Sudeste,10,1980.2,19802.0,Marketplace,VND-01470
1471,2022-09-05,Notebook Pro,Nordeste,9,1908.79,17179.11,Loja Física,VND-01471
1472,2024-10-06,Impressora Laser,Sul,20,2950.84,59016.8,Televendas,VND-01472
1473,2023-10-14,Memória RAM 16GB,Sul,4,1382.97,5531.88,Televendas,VND-01473
1474,2024-04-14,Smartphone,Nordeste,3,2446.65,7339.95,Online,VND-01474
1475,2025-04-15,Smartphone,Norte,9,2792.67,25134.03,Loja Física,VND-01475
1476,2022-09-15,Headset Gamer,Sul,18,3275.18,58953.24,Televendas,VND-01476
1477,2025-07-26,Impressora Laser,Nordeste,15,465.35,6980.25,Loja Física,VND-01477
1478,2022-12-11,Cadeira Ergonômica,Nordeste,12,2725.18,32702.16,Televendas,VND-01478
1479,2022-01-03,Mesa Digitalizadora,Sudeste,18,2286.12,41150.16,Marketplace,VND-01479
1480,2024-09-14,Headset Gamer,Sul,6,52.69,316.14,Marketplace,VND-01480
1481,2025-07-18,Mouse Wireless,Sul,13,4996.25,64951.25,Marketplace,VND-01481
1482,2024-12-29,"Tablet 10""",Norte,2,849.01,1698.02,Marketplace,VND-01482
1483,2022-09-09,Mesa Digitalizadora,Nordeste,3,2006.76,6020.28,Marketplace,VND-01483
1484,2024-10-30,Cadeira Ergonômica,Centro-Oeste,14,1093.71,15311.94,Marketplace,VND-01484
1485,2025-12-20,Memória RAM 16GB,Centro-Oeste,9,4899.22,44092.98,Loja Física,VND-01485
1486,2024-07-30,"Tablet 10""",Centro-Oeste,11,1741.07,19151.77,Online,VND-01486
1487,2022-01-05,"Tablet 10""",Sudeste,5,3249.89,16249.45,Online,VND-01487
1488,2024-04-26,Impressora Laser,Sudeste,1,3379.9,3379.9,Televendas,VND-01488
1489,2025-08-22,Smartphone,Norte,18,451.69,8130.42,Online,VND-01489
1490,2023-12-24,Mesa Digitalizadora,Sudeste,15,3377.62,50664.3,Marketplace,VND-01490
1491,2025-11-28,Notebook Pro,Norte,13,927.07,12051.91,Televendas,VND-01491
1492,2024-06-29,Notebook Pro,Nordeste,12,4684.43,56213.16,Online,VND-01492
1493,2025-12-23,Webcam HD,Nordeste,9,3418.74,30768.66,Online,VND-01493
1494,2023-03-29,Mouse Wireless,Sudeste,20,3144.92,62898.4,Marketplace,VND-01494
1495,2025-12-12,Roteador WiFi 6,Sul,2,1439.74,2879.48,Loja Física,VND-01495
1496,2025-07-31,SSD 1TB,Norte,1,1020.63,1020.63,Marketplace,VND-01496
1497,2022-12-16,Impressora Laser,Nordeste,19,2526.61,48005.59,Loja Física,VND-01497
1498,2022-05-14,Teclado Mecânico,Centro-Oeste,3,2961.41,8884.23,Loja Física,VND-01498
1499,2023-07-16,Mouse Wireless,Norte,17,3658.05,62186.85,Marketplace,VND-01499
1500,2022-01-05,SSD 1TB,Norte,18,4421.35,79584.3,Marketplace,VND-01500
1501,2024-04-13,Headset Gamer,Norte,14,4229.49,59212.86,Televendas,VND-01501
1502,2022-03-31,Hub USB-C,Nordeste,16,1839.29,29428.64,Online,VND-01502
1503,2024-12-26,Memória RAM 16GB,Centro-Oeste,9,4596.04,41364.36,Online,VND-01503
1504,2022-06-17,Hub USB-C,Sul,13,1013.31,13173.03,Online,VND-01504
1505,2024-05-17,"Monitor 27""",Nordeste,8,4891.57,39132.56,Loja Física,VND-01505
1506,2022-05-09,Smartphone,Norte,6,1679.66,10077.96,Online,VND-01506
1507,2022-02-19,"Tablet 10""",Centro-Oeste,16,2188.15,35010.4,Marketplace,VND-01507
1508,2023-05-04,Webcam HD,Norte,8,583.81,4670.48,Marketplace,VND-01508
1509,2022-05-30,Cadeira Ergonômica,Sul,17,3980.85,67674.45,Televendas,VND-01509
1510,2025-03-31,"Monitor 27""",Norte,4,3145.48,12581.92,Online,VND-01510
1511,2025-11-21,"Monitor 27""",Nordeste,2,1918.11,3836.22,Online,VND-01511
1512,2025-06-04,Smartphone,Sudeste,15,321.2,4818.0,Online,VND-01512
1513,2025-02-19,Notebook Pro,Centro-Oeste,4,3403.94,13615.76,Televendas,VND-01513
1514,2024-04-21,Mouse Wireless,Sul,13,524.36,6816.68,Online,VND-01514
1515,2024-05-26,Hub USB-C,Sul,15,1950.4,29256.0,Online,VND-01515
1516,2025-10-15,Cadeira Ergonômica,Norte,11,3272.06,35992.66,Televendas,VND-01516
1517,2023-01-30,"Monitor 27""",Norte,17,1674.56,28467.52,Online,VND-01517
1518,2025-04-29,Cadeira Ergonômica,Nordeste,20,3580.83,71616.6,Loja Física,VND-01518
1519,2024-05-12,Memória RAM 16GB,Sul,17,1318.62,22416.54,Televendas,VND-01519
1520,2022-04-01,Notebook Pro,Nordeste,6,1253.6,7521.6,Marketplace,VND-01520
1521,2025-08-27,Cadeira Ergonômica,Centro-Oeste,19,2207.45,41941.55,Marketplace,VND-01521
1522,2022-10-26,Teclado Mecânico,Sudeste,19,4431.85,84205.15,Marketplace,VND-01522
1523,2024-01-26,Notebook Pro,Sul,20,1747.36,34947.2,Loja Física,VND-01523
1524,2025-02-19,Mesa Digitalizadora,Norte,2,1225.07,2450.14,Televendas,VND-01524
1525,2023-02-15,Smartphone,Nordeste,12,1017.27,12207.24,Online,VND-01525
1526,2024-09-01,Roteador WiFi 6,Sudeste,11,987.31,10860.41,Marketplace,VND-01526
1527,2023-11-19,"Tablet 10""",Centro-Oeste,19,2852.18,54191.42,Televendas,VND-01527
1528,2024-07-19,Hub USB-C,Norte,11,853.29,9386.19,Televendas,VND-01528
1529,2025-08-01,Mouse Wireless,Nordeste,8,4603.77,36830.16,Televendas,VND-01529
1530,2024-09-11,Roteador WiFi 6,Centro-Oeste,20,1105.04,22100.8,Televendas,VND-01530
1531,2022-01-14,Webcam HD,Norte,7,2031.55,14220.85,Online,VND-01531
1532,2022-08-24,Teclado Mecânico,Centro-Oeste,12,198.59,2383.08,Televendas,VND-01532
1533,2024-01-08,Notebook Pro,Norte,7,3175.11,22225.77,Loja Física,VND-01533
1534,2023-03-25,Hub USB-C,Centro-Oeste,7,1456.3,10194.1,Loja Física,VND-01534
1535,2023-05-19,Teclado Mecânico,Nordeste,11,4245.29,46698.19,Online,VND-01535
1536,2022-07-27,Notebook Pro,Nordeste,6,4222.26,25333.56,Televendas,VND-01536
1537,2023-03-07,Headset Gamer,Sudeste,4,1725.0,6900.0,Loja Física,VND-01537
1538,2025-09-15,Teclado Mecânico,Sul,12,4056.96,48683.52,Televendas,VND-01538
1539,2022-09-25,Cadeira Ergonômica,Nordeste,3,636.54,1909.62,Loja Física,VND-01539
1540,2024-02-06,Webcam HD,Sul,18,1922.07,34597.26,Televendas,VND-01540
1541,2025-06-15,"Tablet 10""",Nordeste,8,4609.02,36872.16,Marketplace,VND-01541
1542,2022-04-20,Smartphone,Centro-Oeste,5,1672.02,8360.1,Loja Física,VND-01542
1543,2024-09-28,Mouse Wireless,Norte,17,4843.5,82339.5,Televendas,VND-01543
