id,nome,cargo,departamento,regiao,salario,data_admissao,status,idade
1610,Funcionário 1610,Estagiário,Vendas,Nordeste,3264.8,2016-05-01,Ativo,19
1611,Funcionário 1611,Assistente,Contabilidade,Norte,12937.96,2015-01-27,Férias,50
1612,Funcionário 1612,Coordenador,Financeiro,Nordeste,7741.69,2015-06-28,Ativo,60
1613,Funcionário 1613,Coordenador,Vendas,Norte,4492.75,2021-07-13,Ativo,51
1614,Funcionário 1614,Coordenador,TI,Sul,11804.41,2021-02-10,Ativo,53
1615,Funcionário 1615,Diretor,Contabilidade,Centro-Oeste,6859.76,2019-06-02,Ativo,32
1616,Funcionário 1616,Gerente,Vendas,Sudeste,17993.24,2020-12-02,Ativo,62
1617,Funcionário 1617,Estagiário,Vendas,Centro-Oeste,6577.38,2015-11-11,Desligado,45
1618,Funcionário 1618,Diretor,Vendas,Nordeste,20138.91,2019-11-03,Ativo,18
1619,Funcionário 1619,Estagiário,Financeiro,Sudeste,6559.38,2018-08-08,Ativo,57
1620,Funcionário 1620,Assistente,Logística,Norte,19183.93,2021-04-26,Férias,39
1621,Funcionário 1621,Gerente,Marketing,Centro-Oeste,24002.35,2022-10-09,Desligado,18
1622,Funcionário 1622,Diretor,Contabilidade,Sudeste,8734.6,2017-06-15,Desligado,20
1623,Funcionário 1623,Estagiário,Financeiro,Centro-Oeste,24907.49,2016-07-27,Desligado,39
1624,Funcionário 1624,Coordenador,Financeiro,Nordeste,22569.26,2019-02-27,Desligado,21
1625,Funcionário 1625,Gerente,Vendas,Norte,8391.5,2020-03-16,Ativo,46
1626,Funcionário 1626,Diretor,Financeiro,Norte,12843.96,2017-10-04,Ativo,32
1627,Funcionário 1627,Diretor,Logística,Norte,2394.4,2016-03-10,Desligado,38
1628,Funcionário 1628,Diretor,Vendas,Norte,10859.65,2023-11-29,Desligado,53
1629,Funcionário 1629,Coordenador,Marketing,Sudeste,8411.94,2021-01-11,Desligado,30
1630,Funcionário 1630,Assistente,Logística,Nordeste,3428.5,2024-12-17,Desligado,19
1631,Funcionário 1631,Estagiário,Marketing,Centro-Oeste,18510.38,2022-06-13,Ativo,51
1632,Funcionário 1632,Assistente,Logística,Centro-Oeste,3627.43,2022-10-21,Desligado,29
1633,Funcionário 1633,Coordenador,Contabilidade,Sul,15630.12,2015-06-04,Ativo,29
1634,Funcionário 1634,Analista,Logística,Nordeste,21916.93,2019-07-16,Ativo,31
1635,Funcionário 1635,Gerente,Vendas,Centro-Oeste,9661.68,2022-03-02,Desligado,40
1636,Funcionário 1636,Assistente,Marketing,Sul,21678.38,2023-11-26,Ativo,22
1637,Funcionário 1637,Diretor,Marketing,Centro-Oeste,6337.97,2020-06-10,Ativo,55
1638,Funcionário 1638,Gerente,Financeiro,Norte,23803.38,2022-01-03,Férias,59
1639,Funcionário 1639,Estagiário,Financeiro,Centro-Oeste,8563.09,2017-05-17,Ativo,29
1640,Funcionário 1640,Assistente,Logística,Centro-Oeste,17973.07,2019-03-12,Ativo,46
1641,Funcionário 1641,Assistente,Contabilidade,Nordeste,15796.08,2019-04-15,Férias,29
1642,Funcionário 1642,Assistente,Logística,Norte,9930.12,2016-04-18,Ativo,32
1643,Funcionário 1643,Diretor,Logística,Centro-Oeste,19096.59,2022-05-06,Desligado,49
1644,Funcionário 1644,Analista,Contabilidade,Sul,2668.02,2022-07-29,Férias,64
1645,Funcionário 1645,Diretor,Vendas,Norte,12108.72,2020-02-09,Desligado,22
1646,Funcionário 1646,Diretor,Marketing,Sul,14047.97,2020-02-11,Ativo,31
1647,Funcionário 1647,Analista,Marketing,Nordeste,16451.73,2018-07-21,Desligado,46
1648,Funcionário 1648,Estagiário,Logística,Nordeste,6624.3,2018-11-18,Ativo,23
1649,Funcionário 1649,Gerente,Contabilidade,Nordeste,9867.92,2017-11-06,Ativo,40
1650,Funcionário 1650,Diretor,RH,Nordeste,18776.28,2022-03-01,Ativo,52
1651,Funcionário 1651,Gerente,Vendas,Norte,16451.4,2021-06-07,Ativo,28
1652,Funcionário 1652,Diretor,Marketing,Sul,12030.18,2016-06-17,Ativo,60
1653,Funcionário 1653,Assistente,TI,Centro-Oeste,22903.03,2018-03-13,Desligado,30
1654,Funcionário 1654,Assistente,Contabilidade,Centro-Oeste,6240.3,2018-10-21,Férias,56
1655,Funcionário 1655,Estagiário,TI,Centro-Oeste,4619.08,2017-02-13,Ativo,48
1656,Funcionário 1656,Assistente,Contabilidade,Centro-Oeste,18786.3,2022-04-08,Ativo,28
1657,Funcionário 1657,Estagiário,RH,Centro-Oeste,5514.04,2022-02-14,Desligado,31
1658,Funcionário 1658,Estagiário,Financeiro,Centro-Oeste,20170.81,2019-08-19,Ativo,18
1659,Funcionário 1659,Diretor,Contabilidade,Norte,21135.0,2018-04-12,Ativo,20
1660,Funcionário 1660,Assistente,RH,Sudeste,20529.42,2020-09-05,Desligado,43
1661,Funcionário 1661,Analista,Logística,Centro-Oeste,9891.83,2019-09-14,Desligado,35
1662,Funcionário 1662,Diretor,Vendas,Sul,18540.6,2021-08-21,Férias,32
1663,Funcionário 1663,Analista,Vendas,Norte,2024.59,2021-08-09,Férias,46
1664,Funcionário 1664,Coordenador,Logística,Sul,16566.39,2020-05-31,Ativo,27
1665,Funcionário 1665,Estagiário,Financeiro,Nordeste,20566.48,2020-05-21,Férias,29
1666,Funcionário 1666,Analista,Contabilidade,Norte,13043.97,2018-04-12,Ativo,51
1667,Funcionário 1667,Estagiário,Financeiro,Norte,10372.43,2020-10-04,Ativo,23
1668,Funcionário 1668,Diretor,Marketing,Norte,12485.86,2022-05-12,Férias,22
1669,Funcionário 1669,Coordenador,Financeiro,Sudeste,2709.77,2021-06-29,Desligado,50
1670,Funcionário 1670,Coordenador,Vendas,Sul,20310.4,2019-11-09,Ativo,57
1671,Funcionário 1671,Assistente,TI,Norte,6608.3,2020-05-22,Desligado,64
1672,Funcionário 1672,Assistente,Vendas,Sudeste,5287.66,2020-02-04,Desligado,44
1673,Funcionário 1673,Analista,Contabilidade,Nordeste,18105.54,2023-03-12,Ativo,60
1674,Funcionário 1674,Gerente,RH,Sudeste,13302.83,2015-03-09,Desligado,30
1675,Funcionário 1675,Gerente,TI,Sul,5653.68,2023-10-13,Ativo,61
1676,Funcionário 1676,Coordenador,Contabilidade,Sul,14459.46,2020-04-10,Desligado,21
1677,Funcionário 1677,Estagiário,Marketing,Norte,4158.63,2017-09-27,Desligado,46
1678,Funcionário 1678,Estagiário,Vendas,Nordeste,23670.07,2018-02-12,Ativo,60
1679,Funcionário 1679,Gerente,Marketing,Nordeste,17058.45,2021-02-01,Ativo,19
1680,Funcionário 1680,Coordenador,Contabilidade,Sul,20807.07,2016-07-29,Ativo,44
1681,Funcionário 1681,Diretor,Contabilidade,Sul,10042.64,2020-11-25,Desligado,24
1682,Funcionário 1682,Assistente,Marketing,Sudeste,8515.85,2023-02-23,Ativo,56
1683,Funcionário 1683,Coordenador,Financeiro,Norte,24047.98,2017-10-27,Ativo,24
1684,Funcionário 1684,Gerente,Logística,Centro-Oeste,13089.38,2023-04-06,Ativo,24
1685,Funcionário 1685,Assistente,Contabilidade,Sudeste,7857.29,2016-02-12,Ativo,46
1686,Funcionário 1686,Coordenador,Logística,Sul,4162.61,2015-04-13,Ativo,30
1687,Funcionário 1687,Diretor,TI,Sudeste,11499.06,2020-08-02,Ativo,61
1688,Funcionário 1688,Gerente,Vendas,Sul,7327.73,2022-05-11,Desligado,56
1689,Funcionário 1689,Diretor,Contabilidade,Sul,3293.78,2018-12-11,Desligado,36
1690,Funcionário 1690,Diretor,RH,Sudeste,16810.17,2016-09-10,Desligado,27
1691,Funcionário 1691,Analista,Marketing,Sul,22059.21,2022-06-06,Ativo,65
1692,Funcionário 1692,Diretor,Contabilidade,Centro-Oeste,12191.57,2019-05-28,Ativo,23
1693,Funcionário 1693,Diretor,Logística,Centro-Oeste,13817.75,2015-07-27,Férias,62
1694,Funcionário 1694,Assistente,Logística,Norte,7973.26,2023-07-14,Ativo,41
1695,Funcionário 1695,Coordenador,RH,Norte,21096.19,2016-05-24,Ativo,54
1696,Funcionário 1696,Diretor,Vendas,Sudeste,16356.26,2024-08-21,Ativo,32
1697,Funcionário 1697,Estagiário,TI,Sudeste,20188.82,2015-07-11,Ativo,58
1698,Funcionário 1698,Coordenador,Contabilidade,Sul,20595.6,2019-03-15,Ativo,58
1699,Funcionário 1699,Analista,Contabilidade,Sul,10141.11,2019-09-22,Férias,23
1700,Funcionário 1700,Assistente,TI,Sudeste,2163.34,2019-01-19,Ativo,36
1701,Funcionário 1701,Assistente,Vendas,Sul,16518.95,2022-08-08,Desligado,21
1702,Funcionário 1702,Analista,Marketing,Centro-Oeste,20083.44,2016-11-14,Ativo,51
1703,Funcionário 1703,Analista,Vendas,Norte,9363.14,2017-10-17,Férias,27
1704,Funcionário 1704,Gerente,Contabilidade,Nordeste,11785.88,2017-04-26,Férias,39
1705,Funcionário 1705,Coordenador,Financeiro,Sul,11742.03,2017-10-24,Ativo,18
1706,Funcionário 1706,Gerente,Marketing,Nordeste,24947.23,2024-07-16,Ativo,40
1707,Funcionário 1707,Gerente,Logística,Sul,5815.58,2024-08-24,Ativo,63
1708,Funcionário 1708,Gerente,TI,Centro-Oeste,18995.21,2022-07-26,Férias,50
1709,Funcionário 1709,Analista,Contabilidade,Sudeste,14684.83,2016-08-11,Desligado,39
1710,Funcionário 1710,Analista,Financeiro,Nordeste,11965.56,2021-02-11,Desligado,57
1711,Funcionário 1711,Analista,Logística,Norte,20628.86,2024-12-06,Desligado,18
1712,Funcionário 1712,Gerente,TI,Norte,23186.31,2023-07-05,Ativo,25
1713,Funcionário 1713,Estagiário,TI,Sul,17993.88,2024-02-15,Ativo,23
1714,Funcionário 1714,Gerente,Marketing,Norte,19289.49,2018-06-29,Ativo,23
1715,Funcionário 1715,Assistente,Logística,Nordeste,16473.23,2016-07-17,Desligado,27
1716,Funcionário 1716,Gerente,Financeiro,Sudeste,9201.79,2024-06-17,Ativo,28
1717,Funcionário 1717,Estagiário,TI,Sudeste,14939.1,2022-12-07,Ativo,56
1718,Funcionário 1718,Gerente,Financeiro,Norte,19632.0,2018-11-09,Ativo,50
1719,Funcionário 1719,Estagiário,Logística,Sudeste,21333.63,2016-08-25,Ativo,38
1720,Funcionário 1720,Analista,Logística,Nordeste,16760.29,2023-05-15,Férias,42
1721,Funcionário 1721,Analista,Contabilidade,Sul,11397.17,2021-03-22,Ativo,21
1722,Funcionário 1722,Estagiário,Financeiro,Nordeste,16180.1,2018-01-31,Ativo,56
1723,Funcionário 1723,Gerente,Vendas,Norte,10568.72,2016-07-17,Ativo,24
1724,Funcionário 1724,Gerente,Financeiro,Nordeste,21756.16,2016-03-12,Ativo,60
1725,Funcionário 1725,Analista,Marketing,Centro-Oeste,8010.61,2022-08-25,Férias,50
1726,Funcionário 1726,Gerente,Contabilidade,Sudeste,20489.2,2024-11-21,Férias,38
1727,Funcionário 1727,Coordenador,Financeiro,Sul,21138.48,2016-04-24,Ativo,29
1728,Funcionário 1728,Estagiário,RH,Nordeste,18664.99,2020-02-13,Ativo,18
1729,Funcionário 1729,Assistente,Financeiro,Sudeste,10847.8,2024-01-01,Férias,38
1730,Funcionário 1730,Gerente,Logística,Sul,18835.12,2017-10-11,Ativo,23
1731,Funcionário 1731,Analista,Vendas,Nordeste,3293.87,2018-01-02,Desligado,56
1732,Funcionário 1732,Coordenador,Vendas,Sudeste,7695.59,2018-04-08,Ativo,23
1733,Funcionário 1733,Analista,RH,Sudeste,17475.25,2018-08-26,Desligado,51
1734,Funcionário 1734,Diretor,Logística,Sudeste,16590.32,2015-01-21,Desligado,64
1735,Funcionário 1735,Diretor,RH,Centro-Oeste,17279.24,2024-05-14,Férias,44
1736,Funcionário 1736,Estagiário,TI,Nordeste,24785.76,2015-09-06,Ativo,19
1737,Funcionário 1737,Gerente,Financeiro,Nordeste,18747.95,2022-01-23,Ativo,23
1738,Funcionário 1738,Gerente,TI,Sudeste,6362.53,2017-12-15,Férias,26
1739,Funcionário 1739,Estagiário,Logística,Sul,17503.07,2019-03-13,Desligado,48
1740,Funcionário 1740,Estagiário,TI,Nordeste,11297.06,2023-05-02,Ativo,33
1741,Funcionário 1741,Analista,Logística,Centro-Oeste,17833.81,2020-03-28,Ativo,41
1742,Funcionário 1742,Gerente,RH,Nordeste,4449.85,2017-03-31,Férias,26
1743,Funcionário 1743,Coordenador,Contabilidade,Nordeste,10464.36,2020-12-26,Férias,31
1744,Funcionário 1744,Diretor,Marketing,Centro-Oeste,15243.89,2019-11-14,Desligado,27
1745,Funcionário 1745,Assistente,Marketing,Sudeste,18082.16,2017-03-20,Ativo,26
1746,Funcionário 1746,Coordenador,Vendas,Centro-Oeste,10485.57,2015-06-03,Ativo,30
1747,Funcionário 1747,Assistente,Logística,Norte,7734.2,2023-09-08,Ativo,44
1748,Funcionário 1748,Coordenador,Financeiro,Sudeste,9806.77,2018-09-21,Ativo,54
1749,Funcionário 1749,Diretor,Vendas,Norte,23662.1,2015-08-20,Ativo,44
1750,Funcionário 1750,Assistente,TI,Sudeste,6518.73,2020-06-25,Ativo,60
1751,Funcionário 1751,Analista,Contabilidade,Norte,24271.52,2015-02-13,Ativo,29
1752,Funcionário 1752,Coordenador,TI,Norte,13856.71,2015-09-29,Ativo,30
1753,Funcionário 1753,Diretor,Marketing,Sudeste,16056.38,2016-09-20,Desligado,41
1754,Funcionário 1754,Gerente,Financeiro,Sul,12011.31,2022-02-16,Ativo,49
1755,Funcionário 1755,Analista,Vendas,Norte,18114.69,2024-01-13,Férias,27
1756,Funcionário 1756,Diretor,TI,Norte,23106.12,2017-01-12,Desligado,33
1757,Funcionário 1757,Diretor,Logística,Norte,8339.95,2023-11-23,Férias,58
1758,Funcionário 1758,Analista,Financeiro,Centro-Oeste,22249.04,2022-11-04,Desligado,31
1759,Funcionário 1759,Coordenador,TI,Sudeste,4647.59,2020-09-11,Ativo,29
1760,Funcionário 1760,Estagiário,RH,Sudeste,23766.62,2020-11-29,Ativo,59
1761,Funcionário 1761,Analista,Logística,Norte,16498.96,2023-12-08,Ativo,39
1762,Funcionário 1762,Analista,Financeiro,Norte,6069.88,2016-07-26,Ativo,42
1763,Funcionário 1763,Estagiário,Financeiro,Norte,21179.3,2018-03-23,Ativo,34
1764,Funcionário 1764,Diretor,Marketing,Norte,9188.07,2018-04-29,Ativo,65
1765,Funcionário 1765,Coordenador,Vendas,Norte,21456.45,2017-04-01,Desligado,37
1766,Funcionário 1766,Diretor,Contabilidade,Nordeste,5793.91,2017-07-29,Ativo,19
1767,Funcionário 1767,Coordenador,Financeiro,Centro-Oeste,12129.46,2017-05-23,Ativo,49
1768,Funcionário 1768,Gerente,Contabilidade,Sudeste,8242.54,2018-05-02,Ativo,27
1769,Funcionário 1769,Analista,Marketing,Centro-Oeste,6439.73,2022-04-05,Ativo,62
1770,Funcionário 1770,Analista,Vendas,Centro-Oeste,3862.32,2016-08-18,Desligado,31
1771,Funcionário 1771,Estagiário,RH,Centro-Oeste,9662.4,2019-06-01,Ativo,21
1772,Funcionário 1772,Analista,Contabilidade,Norte,17139.48,2018-02-24,Ativo,33
1773,Funcionário 1773,Diretor,Financeiro,Sul,7317.68,2022-12-23,Ativo,26
1774,Funcionário 1774,Estagiário,Contabilidade,Sudeste,7104.04,2021-06-06,Ativo,19
1775,Funcionário 1775,Coordenador,Vendas,Norte,2231.31,2019-06-16,Férias,63
1776,Funcionário 1776,Estagiário,Contabilidade,Sul,19837.52,2015-02-06,Férias,29
1777,Funcionário 1777,Analista,RH,Sul,2777.72,2019-05-18,Férias,61
1778,Funcionário 1778,Analista,Marketing,Nordeste,15224.19,2022-12-27,Ativo,43
1779,Funcionário 1779,Gerente,Logística,Sul,24889.63,2019-01-19,Ativo,65
1780,Funcionário 1780,Diretor,Contabilidade,Sudeste,23174.19,2018-12-07,Ativo,35
1781,Funcionário 1781,Analista,Logística,Sudeste,23634.38,2015-06-22,Férias,23
1782,Funcionário 1782,Coordenador,Logística,Norte,24426.16,2018-12-23,Férias,44
1783,Funcionário 1783,Diretor,Vendas,Sudeste,6446.06,2021-09-02,Ativo,35
1784,Funcionário 1784,Coordenador,TI,Centro-Oeste,17086.39,2015-08-09,Férias,65
1785,Funcionário 1785,Assistente,Contabilidade,Sudeste,20624.82,2015-11-10,Ativo,27
1786,Funcionário 1786,Analista,Marketing,Sul,12858.15,2017-04-28,Desligado,42
1787,Funcionário 1787,Estagiário,Marketing,Norte,21039.23,2016-02-16,Férias,48
1788,Funcionário 1788,Gerente,RH,Centro-Oeste,16974.59,2015-05-26,Ativo,33
1789,Funcionário 1789,Diretor,Contabilidade,Norte,10749.72,2020-02-29,Ativo,54
1790,Funcionário 1790,Analista,Contabilidade,Norte,16230.75,2024-03-27,Ativo,63
1791,Funcionário 1791,Analista,Contabilidade,Nordeste,18204.15,2023-05-06,Desligado,31
1792,Funcionário 1792,Analista,Vendas,Centro-Oeste,16931.17,2023-02-27,Férias,29
1793,Funcionário 1793,Estagiário,RH,Nordeste,2737.13,2024-02-08,Ativo,43
1794,Funcionário 1794,Estagiário,TI,Centro-Oeste,4959.25,2017-06-15,Desligado,55
1795,Funcionário 1795,Analista,TI,Centro-Oeste,16728.7,2018-01-30,Ativo,32
1796,Funcionário 1796,Diretor,Marketing,Sul,23691.24,2023-01-07,Férias,25
1797,Funcionário 1797,Gerente,TI,Norte,5480.74,2016-06-17,Ativo,60
1798,Funcionário 1798,Coordenador,Financeiro,Norte,6695.78,2023-03-02,Ativo,27
1799,Funcionário 1799,Analista,Contabilidade,Centro-Oeste,2521.01,2024-03-04,Férias,42
1800,Funcionário 1800,Analista,Vendas,Sul,17815.85,2019-06-30,Ativo,22
1801,Funcionário 1801,Gerente,Financeiro,Sul,21550.82,2020-04-28,Ativo,63
1802,Funcionário 1802,Estagiário,TI,Sudeste,23326.44,2016-06-15,Férias,49
1803,Funcionário 1803,Coordenador,Contabilidade,Norte,22644.6,2018-01-15,Ativo,59
1804,Funcionário 1804,Estagiário,Marketing,Sudeste,10855.54,2024-10-05,Ativo,20
1805,Funcionário 1805,Diretor,TI,Centro-Oeste,5881.59,2020-11-04,Férias,24
1806,Funcionário 1806,Diretor,TI,Nordeste,14711.98,2018-06-04,Férias,22
1807,Funcionário 1807,Estagiário,TI,Nordeste,13442.7,2024-08-14,Férias,54
1808,Funcionário 1808,Assistente,Contabilidade,Sudeste,14592.78,2024-10-01,Férias,36
1809,Funcionário 1809,Assistente,Contabilidade,Centro-Oeste,22388.42,2021-09-20,Férias,31
1810,Funcionário 1810,Diretor,Logística,Nordeste,12159.0,2019-07-19,Ativo,62
1811,Funcionário 1811,Analista,Financeiro,Sul,15617.48,2021-12-18,Férias,30
1812,Funcionário 1812,Analista,Financeiro,Sul,15067.9,2016-12-07,Ativo,63
1813,Funcionário 1813,Assistente,Vendas,Centro-Oeste,14438.97,2015-03-14,Ativo,60
1814,Funcionário 1814,Assistente,Financeiro,Nordeste,16406.24,2019-08-02,Ativo,52
1815,Funcionário 1815,Diretor,RH,Nordeste,2665.43,2020-02-13,Ativo,26
1816,Funcionário 1816,Estagiário,Contabilidade,Sul,4621.02,2020-02-11,Ativo,48
1817,Funcionário 1817,Gerente,Vendas,Centro-Oeste,12368.91,2018-06-21,Ativo,38
1818,Funcionário 1818,Diretor,Marketing,Sul,22218.91,2015-01-10,Férias,50
1819,Funcionário 1819,Analista,Financeiro,Nordeste,15144.11,2019-11-29,Desligado,32
1820,Funcionário 1820,Gerente,Financeiro,Sul,3032.94,2024-01-24,Férias,37
1821,Funcionário 1821,Assistente,Financeiro,Nordeste,7346.0,2017-04-30,Ativo,63
1822,Funcionário 1822,Coordenador,Marketing,Sudeste,10634.25,2018-02-18,Ativo,26
1823,Funcionário 1823,Coordenador,Vendas,Nordeste,14348.99,2016-02-13,Ativo,18
1824,Funcionário 1824,Analista,TI,Centro-Oeste,21577.84,2015-09-23,Ativo,65
1825,Funcionário 1825,Assistente,Financeiro,Sul,16135.02,2017-02-14,Ativo,19
1826,Funcionário 1826,Gerente,Vendas,Sudeste,8846.94,2022-04-11,Ativo,21
1827,Funcionário 1827,Gerente,Vendas,Sudeste,7403.35,2015-06-03,Ativo,61
1828,Funcionário 1828,Analista,Vendas,Sudeste,16550.21,2022-01-26,Ativo,32
1829,Funcionário 1829,Coordenador,Financeiro,Nordeste,10764.52,2021-06-14,Desligado,33
1830,Funcionário 1830,Assistente,Marketing,Nordeste,19656.75,2018-04-21,Desligado,23
1831,Funcionário 1831,Analista,RH,Sul,5444.35,2018-12-06,Ativo,23
1832,Funcionário 1832,Coordenador,Financeiro,Nordeste,7160.77,2024-02-27,Ativo,50
1833,Funcionário 1833,Assistente,TI,Norte,15261.8,2021-02-23,Ativo,20
1834,Funcionário 1834,Analista,TI,Sul,21630.4,2016-02-05,Desligado,49
1835,Funcionário 1835,Diretor,RH,Centro-Oeste,10991.84,2016-04-26,Ativo,41
1836,Funcionário 1836,Analista,RH,Sudeste,2863.02,2023-05-09,Ativo,23
1837,Funcionário 1837,Diretor,Logística,Norte,4682.05,2021-01-03,Férias,53
1838,Funcionário 1838,Coordenador,Contabilidade,Nordeste,19181.74,2020-10-05,Ativo,39
1839,Funcionário 1839,Diretor,Financeiro,Sul,8823.63,2017-12-03,Férias,42
1840,Funcionário 1840,Analista,Logística,Sudeste,13059.96,2017-03-24,Ativo,34
1841,Funcionário 1841,Assistente,Marketing,Centro-Oeste,12745.6,2018-05-07,Ativo,49
1842,Funcionário 1842,Diretor,Financeiro,Sudeste,8035.47,2018-02-22,Ativo,36
1843,Funcionário 1843,Diretor,TI,Sul,4694.75,2016-11-11,Ativo,50
1844,Funcionário 1844,Gerente,Contabilidade,Norte,19977.57,2022-11-26,Ativo,27
1845,Funcionário 1845,Estagiário,Vendas,Sul,5402.25,2020-07-15,Férias,46
1846,Funcionário 1846,Assistente,Logística,Centro-Oeste,6773.73,2016-07-16,Desligado,64
1847,Funcionário 1847,Gerente,Contabilidade,Sudeste,3515.48,2023-07-23,Ativo,27
1848,Funcionário 1848,Assistente,TI,Sul,5181.84,2016-07-08,Ativo,65
1849,Funcionário 1849,Estagiário,TI,Centro-Oeste,10390.84,2023-04-06,Ativo,65
1850,Funcionário 1850,Diretor,Contabilidade,Centro-Oeste,20836.34,2017-08-18,Ativo,20
1851,Funcionário 1851,Coordenador,Financeiro,Sudeste,5806.47,2020-07-25,Ativo,24
1852,Funcionário 1852,Assistente,Contabilidade,Centro-Oeste,11728.27,2015-04-25,Ativo,30
1853,Funcionário 1853,Gerente,Marketing,Nordeste,13381.72,2015-10-09,Desligado,46
1854,Funcionário 1854,Gerente,Vendas,Nordeste,17922.36,2021-07-06,Férias,27
1855,Funcionário 1855,Analista,Logística,Sul,13804.1,2020-07-16,Ativo,39
1856,Funcionário 1856,Assistente,Marketing,Centro-Oeste,18926.01,2017-08-16,Ativo,25
1857,Funcionário 1857,Assistente,Financeiro,Norte,10197.54,2020-02-09,Desligado,23
1858,Funcionário 1858,Estagiário,Marketing,Sul,17235.13,2022-11-11,Ativo,62
1859,Funcionário 1859,Coordenador,RH,Sul,17486.59,2024-05-08,Ativo,55
1860,Funcionário 1860,Analista,Logística,Norte,13817.72,2023-03-14,Desligado,43
1861,Funcionário 1861,Gerente,Logística,Norte,2942.78,2018-11-18,Desligado,32
1862,Funcionário 1862,Gerente,TI,Sul,24956.96,2021-01-11,Ativo,51
1863,Funcionário 1863,Assistente,Financeiro,Sul,3554.34,2019-08-28,Ativo,59
1864,Funcionário 1864,Coordenador,Logística,Sudeste,10356.75,2016-01-27,Ativo,55
1865,Funcionário 1865,Gerente,Contabilidade,Nordeste,12805.09,2017-07-28,Ativo,37
1866,Funcionário 1866,Gerente,TI,Norte,6781.82,2023-08-25,Desligado,29
1867,Funcionário 1867,Estagiário,Marketing,Norte,24799.74,2023-11-01,Ativo,52
1868,Funcionário 1868,Estagiário,Marketing,Norte,11187.21,2023-11-21,Ativo,28
1869,Funcionário 1869,Gerente,Logística,Sul,24764.22,2017-09-07,Ativo,62
1870,Funcionário 1870,Estagiário,Vendas,Norte,19306.66,2023-04-06,Ativo,51
